run_id,run_kind,offset_fraction,active_nmr_rows,nmr_offset_objective,nmr_offset_rmse_normalized_residual,direct_permeability_objective,combined_offset_objective,corrected_rows_above_fixed_phi,corrected_negative_free_water_rows,corrected_nonphysical_rows,combined_offset_rank
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.005,192,2428.583952095092,5.0296868193745965,269.8191465658567,2698.4030986609487,84,0,84,3.0
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.01,192,2017.0691026258983,4.583790624110839,269.8191465658567,2286.8882491917548,55,0,55,3.0
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.015,192,1651.9910631244684,4.148281600962003,269.8191465658567,1921.810209690325,39,0,39,3.0
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.02,192,1333.3498335908023,3.7268030222391495,269.8191465658567,1603.168980156659,35,0,35,3.0
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.03,192,835.3778044267635,2.9498901893876415,269.8191465658567,1105.1969509926203,12,1,13,3.0
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.04,192,523.1530151337811,2.334418680166482,269.8191465658567,792.9721616996378,10,1,11,3.0
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.05,192,396.67546571185545,2.032741031505283,269.8191465658567,666.4946122777121,2,1,3,22.0
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.075,192,893.1257665929137,3.050146455829542,269.8191465658567,1162.9449131587703,0,13,13,30.0
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.1,192,2550.496316668077,5.15438356792473,269.8191465658567,2820.3154632339338,0,47,47,40.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.0,192,2896.2468640161796,5.492653108183258,275.10755466664364,3171.354418682823,120,0,120,57.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.005,192,2437.2250150992913,5.038626854010024,275.10755466664364,2712.3325697659347,84,0,84,57.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.01,192,2024.6399761501677,4.59238497423335,275.10755466664364,2299.7475308168114,55,0,55,57.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.015,192,1658.491747168808,4.156435455973674,275.10755466664364,1933.5993018354516,39,0,39,57.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.02,192,1338.7803281552121,3.7343846103854195,275.10755466664364,1613.8878828218558,35,0,35,57.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.03,192,838.6679200313138,2.955693517094229,275.10755466664364,1113.7754746979574,12,1,13,55.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.04,192,524.3027517784717,2.336982455580789,275.10755466664364,799.4103064451153,10,1,11,55.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.05,192,395.6848233966864,2.0302011994829847,275.10755466664364,670.79237806333,2,1,3,56.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.075,192,886.7841768780956,3.039298467708214,275.10755466664364,1161.8917315447393,0,13,13,14.0
production_sampler_round2_006_length_0p026m_shift_1p107,production_sampler_round,0.1,192,2538.8037795536097,5.142555075415667,275.10755466664364,2813.9113342202536,0,47,47,13.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.0,192,2896.954005969098,5.4933236049630985,270.404201595415,3167.358207564513,120,0,120,52.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.005,192,2437.8572413735637,5.039280331982728,270.404201595415,2708.261442968979,84,0,84,50.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.01,192,2025.1972867457948,4.593016989982586,270.404201595415,2295.60148834121,55,0,55,50.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.015,192,1658.974142085789,4.157039889961001,270.404201595415,1929.3783436812041,39,0,39,50.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.02,192,1339.1878073935475,3.7349528770364406,270.404201595415,1609.5920089889623,35,0,35,50.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.03,192,838.9255679123576,2.956147492782973,270.404201595415,1109.3297695077727,12,1,13,49.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.04,192,524.4105683022237,2.3372227293267316,270.404201595415,794.8147698976387,10,1,11,45.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.05,192,395.6428085631469,2.030093410625756,270.404201595415,666.0470101585619,2,1,3,6.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.075,192,886.3675836513271,3.038584483445319,270.404201595415,1156.7717852467422,0,13,13,6.0
production_sampler_round3_001_length_0p028m,production_sampler_round,0.1,192,2538.012607933612,5.141753721508041,270.404201595415,2808.416809529027,0,47,47,7.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.0,192,2896.7882188334866,5.493166416513838,271.09126073611066,3167.879479569597,120,0,120,53.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.005,192,2437.7054236763925,5.039123418806333,271.09126073611066,2708.796684412503,84,0,84,51.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.01,192,2025.0594384870635,4.592860671836988,271.09126073611066,2296.1506992231743,55,0,55,51.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.015,192,1658.8502632654977,4.156884679943495,271.09126073611066,1929.9415240016083,39,0,39,51.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.02,192,1339.0778980116963,3.7347996069787337,271.09126073611066,1610.169158747807,35,0,35,51.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.03,192,838.8435974073863,2.9560030682765324,271.09126073611066,1109.934858143497,12,1,13,51.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.04,192,524.3565366741325,2.3371023206146138,271.09126073611066,795.4477974102431,10,1,11,50.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.05,192,395.6167158119356,2.030026466914737,271.09126073611066,666.7079765480462,2,1,3,33.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.075,192,886.4113380923159,3.038659480504787,271.09126073611066,1157.5025988284265,0,13,13,7.0
production_sampler_round3_002_length_0p028m_shift_1p050,production_sampler_round,0.1,192,2538.1262095668008,5.141868792859996,271.09126073611066,2809.2174703029114,0,47,47,9.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.0,192,2888.0466150978464,5.484871822319026,271.96604510856247,3160.012660206409,120,0,120,42.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.005,192,2429.940977488165,5.031091847916154,271.96604510856247,2701.9070225967275,84,0,84,42.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.01,192,2018.272149846248,4.585157383074772,271.96604510856247,2290.2381949548108,55,0,55,42.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.015,192,1653.0401321720956,4.149598540034846,271.96604510856247,1925.006177280658,39,0,39,42.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.02,192,1334.2449244657066,3.7280537321571843,271.96604510856247,1606.210969574269,35,0,35,43.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.03,192,835.9649389562219,2.95092665346452,271.96604510856247,1107.9309840647843,12,1,13,42.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.04,192,523.4321933177935,2.335041472949395,271.96604510856247,795.3982384263559,10,1,11,48.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.05,192,396.6466875504219,2.0326672941360147,271.96604510856247,668.6127326589844,2,1,3,51.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.075,192,892.3270975678655,3.048782368913629,271.96604510856247,1164.293142676428,0,13,13,54.0
production_sampler_round3_003_length_0p008m_shift_0p934,production_sampler_round,0.1,192,2548.9277567794143,5.152798346508969,271.96604510856247,2820.8938018879767,0,47,47,53.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.0,192,2887.9262600063666,5.484757534148584,271.035882236753,3158.9621422431196,120,0,120,36.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.005,192,2429.8331345118813,5.030980204476271,271.035882236753,2700.8690167486343,84,0,84,37.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.01,192,2018.1768189851623,4.5850490943677045,271.035882236753,2289.2127012219153,55,0,55,37.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.015,192,1652.9573134262057,4.149494589487935,271.035882236753,1923.9931956629587,39,0,39,37.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.02,192,1334.1746178350136,3.7279555079312203,271.035882236753,1605.2105000717665,35,0,35,38.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.03,192,835.9196565559223,2.9508467297468237,271.035882236753,1106.9555387926753,12,1,13,38.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.04,192,523.4119351478873,2.334996286461821,271.035882236753,794.4478173846403,10,1,11,42.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.05,192,396.65145361090936,2.032679506246285,271.035882236753,667.6873358476623,2,1,3,47.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.075,192,892.3944242043367,3.048897383010538,271.035882236753,1163.4303064410897,0,13,13,45.0
production_sampler_round3_004_length_0p010m_shift_0p950,production_sampler_round,0.1,192,2549.0576439918686,5.152929631926091,271.035882236753,2820.0935262286216,0,47,47,25.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.0,192,2886.5434125667775,5.483444223074636,269.8180571059851,3156.3614696727627,120,0,120,9.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.005,192,2428.590972236053,5.0296940888545985,269.8180571059851,2698.409029342038,84,0,84,9.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.01,192,2017.0753418730942,4.583797713451667,269.8180571059851,2286.8933989790794,55,0,55,9.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.015,192,1651.9965214778979,4.148288454137212,269.8180571059851,1921.8145785838828,39,0,39,5.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.02,192,1333.354511050466,3.726809559141575,269.8180571059851,1603.1725681564512,35,0,35,5.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.03,192,835.3809200988958,2.949895690420849,269.8180571059851,1105.198977204881,12,1,13,5.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.04,192,523.1545690183817,2.334422147043705,269.8180571059851,792.9726261243668,10,1,11,5.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.05,192,396.6754578089246,2.032741011256221,269.8180571059851,666.4935149149096,2,1,3,14.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.075,192,893.1218542211539,3.0501397751803148,269.8180571059851,1162.9399113271388,0,13,13,22.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round,0.1,192,2550.488499827488,5.154375669260989,269.8180571059851,2820.306556933473,0,47,47,31.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.0,192,2886.543412566596,5.483444223074463,269.8180571059851,3156.3614696725813,120,0,120,8.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.005,192,2428.590972235892,5.0296940888544315,269.8180571059851,2698.409029341877,84,0,84,8.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.01,192,2017.075341872952,4.5837977134515056,269.8180571059851,2286.893398978937,55,0,55,8.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.015,192,1651.9965214777753,4.148288454137059,269.8180571059851,1921.8145785837605,39,0,39,4.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.02,192,1333.354511050363,3.726809559141431,269.8180571059851,1603.172568156348,35,0,35,4.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.03,192,835.3809200988314,2.9498956904207354,269.8180571059851,1105.1989772048164,12,1,13,4.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.04,192,523.1545690183563,2.3344221470436484,269.8180571059851,792.9726261243413,10,1,11,4.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.05,192,396.67545780893795,2.032741011256255,269.8180571059851,666.493514914923,2,1,3,16.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.075,192,893.1218542212645,3.050139775180503,269.8180571059851,1162.9399113272495,0,13,13,23.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round,0.1,192,2550.4884998276957,5.154375669261199,269.8180571059851,2820.306556933681,0,47,47,32.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.0,192,2897.117201012661,5.4934783313684985,272.10573144525995,3169.222932457921,120,0,120,54.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.005,192,2438.006642485856,5.039434742696281,272.10573144525995,2710.112373931116,84,0,84,56.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.01,192,2025.3328939268158,4.593170761584093,272.10573144525995,2297.438625372076,55,0,55,56.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.015,192,1659.0959553355387,4.157192506337083,272.10573144525995,1931.2016867807988,39,0,39,54.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.02,192,1339.295826712026,3.7351035052481394,272.10573144525995,1611.4015581572858,35,0,35,54.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.03,192,839.0059993682934,2.9562891987681206,272.10573144525995,1111.1117308135533,12,1,13,54.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.04,192,524.463411895617,2.337340484520675,272.10573144525995,796.569143340877,10,1,11,53.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.05,192,395.66806429399765,2.0301582047702116,272.10573144525995,667.7737957392576,2,1,3,49.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.075,192,886.3238697258215,3.0385095539826716,272.10573144525995,1158.4296011710815,0,13,13,9.0
production_sampler_round4_001_length_0p029m_shift_0p954,production_sampler_round,0.1,192,2537.89992435175,5.141639577540488,272.10573144525995,2810.00565579701,0,47,47,10.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.0,192,2886.5434125669562,5.483444223074806,269.8180571059851,3156.3614696729414,120,0,120,12.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.005,192,2428.590972236212,5.029694088854763,269.8180571059851,2698.4090293421973,84,0,84,12.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.01,192,2017.0753418732331,4.583797713451825,269.8180571059851,2286.893398979218,55,0,55,12.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.015,192,1651.996521478017,4.1482884541373615,269.8180571059851,1921.814578584002,39,0,39,8.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.02,192,1333.3545110505656,3.726809559141714,269.8180571059851,1603.1725681565508,35,0,35,7.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.03,192,835.3809200989556,2.949895690420955,269.8180571059851,1105.1989772049405,12,1,13,7.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.04,192,523.1545690184017,2.33442214704375,269.8180571059851,792.9726261243868,10,1,11,6.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.05,192,396.67545780890487,2.0327410112561703,269.8180571059851,666.4935149148899,2,1,3,12.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.075,192,893.1218542210349,3.0501397751801114,269.8180571059851,1162.9399113270201,0,13,13,19.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round,0.1,192,2550.4884998272696,5.154375669260768,269.8180571059851,2820.306556933255,0,47,47,28.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.0,192,2886.9532604223746,5.483833494560753,270.0727984904783,3157.026058912853,120,0,120,27.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.005,192,2428.9604803166026,5.030076706171051,270.0727984904783,2699.033278807081,84,0,84,27.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.01,192,2017.4045101785955,4.584171715191347,270.0727984904783,2287.477308669074,55,0,55,27.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.015,192,1652.2853500083515,4.148651073451908,270.0727984904783,1922.35814849883,39,0,39,26.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.02,192,1333.602999805872,3.7271568137984885,270.0727984904783,1603.6757982963504,35,0,35,26.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.03,192,835.5487293042056,2.95019195933397,270.0727984904783,1105.621527794684,12,1,13,24.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.04,192,523.2416986735958,2.334616534076483,270.0727984904783,793.314497164074,10,1,11,26.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.05,192,396.6819079140428,2.0327575377889873,270.0727984904783,666.7547064045211,2,1,3,34.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.075,192,892.9266054510327,3.049806355620237,270.0727984904783,1162.999403941511,0,13,13,35.0
production_sampler_round4_003_length_0p006m_shift_0p977,production_sampler_round,0.1,192,2550.091552182127,5.153974550632145,270.0727984904783,2820.1643506726055,0,47,47,27.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.0,192,2886.5717949661166,5.483471181429124,270.19285301913465,3156.764647985251,120,0,120,22.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.005,192,2428.6166291384575,5.0297206569409925,270.19285301913465,2698.8094821575924,84,0,84,23.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.01,192,2017.0982732785637,4.583823769152966,270.19285301913465,2287.2911262976986,55,0,55,23.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.015,192,1652.016727386433,4.148313823343409,270.19285301913465,1922.2095804055677,39,0,39,23.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.02,192,1333.371991462067,3.7268339884853825,270.19285301913465,1603.5648444812016,35,0,35,23.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.03,192,835.3929495166269,2.94991692947415,270.19285301913465,1105.5858025357616,12,1,13,23.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.04,192,523.1611474422434,2.3344368241305444,270.19285301913465,793.3540004613781,10,1,11,27.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.05,192,396.6765852389168,2.032743899979873,270.19285301913465,666.8694382580514,2,1,3,37.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.075,192,893.1093541664725,3.050118430362023,270.19285301913465,1163.3022071856071,0,13,13,41.0
production_sampler_round4_004_length_0p003m_shift_0p972,production_sampler_round,0.1,192,2550.462372288133,5.154349268142525,270.19285301913465,2820.6552253072678,0,47,47,49.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.0,192,2886.5743266417994,5.483473586075291,270.26027226962503,3156.8345989114246,120,0,120,25.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.005,192,2428.618917508962,5.029723026574295,270.26027226962503,2698.8791897785873,84,0,84,25.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.01,192,2017.1003183438904,4.583826092841604,270.26027226962503,2287.3605906135153,55,0,55,25.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.015,192,1652.0185291465814,4.148316085507093,270.26027226962503,1922.2788014162065,39,0,39,25.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.02,192,1333.373549917037,3.7268361664602057,270.26027226962503,1603.6338221866622,35,0,35,25.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.03,192,835.3940213612408,2.9499188219078603,270.26027226962503,1105.6542936308658,12,1,13,26.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.04,192,523.1617326765011,2.3344381298391452,270.26027226962503,793.4220049461261,10,1,11,29.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.05,192,396.6766838628181,2.032744152675808,270.26027226962503,666.9369561324431,2,1,3,38.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.075,192,893.108236264483,3.05011652144991,270.26027226962503,1163.368508534108,0,13,13,42.0
production_sampler_round4_005_length_0p006m_shift_0p970,production_sampler_round,0.1,192,2550.4600378602527,5.15434690926448,270.26027226962503,2820.720310129878,0,47,47,50.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.0,192,2886.5778736349266,5.483476955092497,270.36339469849605,3156.9412683334226,120,0,120,26.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.005,192,2428.622123568539,5.029726346483039,270.36339469849605,2698.985518267035,84,0,84,26.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.01,192,2017.103183469916,4.5838293483154775,270.36339469849605,2287.466578168412,55,0,55,26.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.015,192,1652.0210533390568,4.1483192547040675,270.36339469849605,1922.3844480375528,39,0,39,27.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.02,192,1333.3757331759618,3.7268392176100473,270.36339469849605,1603.7391278744578,35,0,35,27.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.03,192,835.3955227530646,2.949921472742016,270.36339469849605,1105.7589174515606,12,1,13,29.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.04,192,523.1625522012237,2.334439958268952,270.36339469849605,793.5259468997197,10,1,11,30.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.05,192,396.6768215204396,2.032744505384591,270.36339469849605,667.0402162189357,2,1,3,40.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.075,192,893.1066692543517,3.050113845645683,270.36339469849605,1163.4700639528478,0,13,13,46.0
production_sampler_round4_006_length_0p004m_shift_0p967,production_sampler_round,0.1,192,2550.4567661823685,5.154343603318112,270.36339469849605,2820.8201608808645,0,47,47,52.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.0,192,2887.889733895002,5.484722848793085,272.0253102166674,3159.9150441116694,120,0,120,41.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.005,192,2429.8005227543213,5.0309464429691735,272.0253102166674,2701.825832970989,84,0,84,41.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.01,192,2018.1481215814065,4.585016495768906,272.0253102166674,2290.173431798074,55,0,55,41.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.015,192,1652.9325303762546,4.149463482357607,272.0253102166674,1924.957840592922,39,0,39,41.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.02,192,1334.1537491388672,3.727926352124355,272.0253102166674,1606.1790593555345,35,0,35,42.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.03,192,835.9066165673848,2.950823713684637,272.0253102166674,1107.9319267840522,12,1,13,43.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.04,192,523.406723866959,2.334984662393772,272.0253102166674,795.4320340836264,10,1,11,49.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.05,192,396.65407103759003,2.0326862128658463,272.0253102166674,668.6793812542574,2,1,3,52.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.075,192,892.4166134000399,3.048935287864232,272.0253102166674,1164.4419236167073,0,13,13,55.0
production_sampler_round5_001_length_0p009m_shift_0p933,production_sampler_round,0.1,192,2549.0994049565943,5.152971841726984,272.0253102166674,2821.124715173262,0,47,47,56.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.0,192,2887.885663527755,5.484718983540917,272.3062065685393,3160.191870096294,120,0,120,43.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.005,192,2429.796924810279,5.030942718163307,272.3062065685393,2702.1031313788185,84,0,84,43.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.01,192,2018.1449960605678,4.585012945343148,272.3062065685393,2290.4512026291072,55,0,55,43.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.015,192,1652.9298772786203,4.1494601522349415,272.3062065685393,1925.2360838471595,39,0,39,44.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.02,192,1334.151568464437,3.7279233054751213,272.3062065685393,1606.4577750329763,35,0,35,44.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.03,192,835.9053807393635,2.9508215323931464,272.3062065685393,1108.2115873079028,12,1,13,44.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.04,192,523.4064328853461,2.3349840133404958,272.3062065685393,795.7126394538855,10,1,11,51.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.05,192,396.6547249023856,2.0326878882569543,272.3062065685393,668.960931470925,2,1,3,53.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.075,192,892.4196293808569,3.04894043989885,272.3062065685393,1164.7258359493962,0,13,13,56.0
production_sampler_round5_002_length_0p009m_shift_0p929,production_sampler_round,0.1,192,2549.1047830534326,5.152977277601101,272.3062065685393,2821.410989621972,0,47,47,59.0
production_sampler_round5_003_length_0p010m_shift_0p926,production_sampler_round,0.0,192,2887.953523181878,5.484783423236621,272.4667094889542,3160.4202326708323,120,0,120,44.0
production_sampler_round5_003_length_0p010m_shift_0p926,production_sampler_round,0.005,192,2429.85781224205,5.031005752085894,272.4667094889542,2702.324521731004,84,0,84,44.0
production_sampler_round5_003_length_0p010m_shift_0p926,production_sampler_round,0.01,192,2018.1989112699866,4.585074189773708,272.4667094889542,2290.665620758941,55,0,55,44.0
production_sampler_round5_003_length_0p010m_shift_0p926,production_sampler_round,0.015,192,1652.9768202656867,4.149519073872807,272.4667094889542,1925.4435297546408,39,0,39,45.0
production_sampler_round5_003_length_0p010m_shift_0p926,production_sampler_round,0.02,192,1334.1915392291512,3.7279791487663916,272.4667094889542,1606.6582487181054,35,0,35,45.0
production_sampler_round5_003_length_0p010m_shift_0p926,production_sampler_round,0.03,192,835.9314070593728,2.950867469666358,272.4667094889542,1108.398116548327,12,1,13,46.0
production_sampler_round5_003_length_0p010m_shift_0p926,production_sampler_round,0.04,192,523.4185147606507,2.335010962591706,272.4667094889542,795.885224249605,10,1,11,52.0
production_sampler_round5_003_length_0p010m_shift_0p926,production_sampler_round,0.05,192,396.6528623329856,2.032683115810709,272.4667094889542,669.1195718219399,2,1,3,54.0
