rank_by_direct_objective,candidate_id,family,shape_id,shape_description,amplitude_log10,shape_nonzero_cells,shape_mean_weight,shape_p95_weight,affected_cells,objective_support_cell_count,objective_support_cells_with_nonzero_shape,objective_support_cells_with_nonzero_applied,mean_abs_applied_log10_multiplier_objective_support,max_abs_applied_log10_multiplier_objective_support,requested_log10_multiplier_min,requested_log10_multiplier_max,applied_log10_multiplier_min,applied_log10_multiplier_max,mean_abs_applied_log10_multiplier_affected,objective_value,weighted_rmse_log10,weighted_mean_abs_log10_residual,max_abs_log10_residual,used_in_objective_rows,effective_objective_weight,direct_objective_delta_vs_active,mesh,evaluation_csv,summary_json,cap_radius_m,decay_length_m,shell_center_radius_m,shell_width_m,bedding_theta_deg,band_normal_offset_m,band_width_m,corridor_width_m,decay_along_borehole_m,execution_priority_score
83,struct_open_twin_depth_decay_corridor_open_decay_w0p12_d0p9_am0p5,open_twin_depth_decay_corridor,open_decay_w0p12_d0p9,open-twin corridor around BCD-A32/A33 with width 0.12 m and decay along borehole distance 0.90 m,-0.5,2970,0.03791999788320335,0.29671912984747845,2970,30,30,30,0.21629245816757442,0.4548524254054228,-0.5,-5.038740143060448e-09,-0.5,-5.03874016541875e-09,0.06536411756331971,275.9110147680618,1.628800333563319,1.2729323134946926,3.739604599913779,75,52.0,6.092957662076742,,,,,,,,,,,0.12,0.9,6.0929844826645585
84,struct_open_twin_depth_decay_corridor_open_decay_w0p25_d0p9_a0p5,open_twin_depth_decay_corridor,open_decay_w0p25_d0p9,open-twin corridor around BCD-A32/A33 with width 0.25 m and decay along borehole distance 0.90 m,0.5,5792,0.08661898860263488,0.6264330878876757,5792,30,30,30,0.21735953131978022,0.45226046525487884,5.014726701872146e-09,0.5,5.0147267139627156e-09,0.5,0.07656179422499815,275.9333644928017,1.6288663013935185,1.273168671701131,3.7422150758486303,75,52.0,6.115307386816596,,,,,,,,,,,0.25,0.9,6.143610195787721
85,struct_open_twin_depth_decay_corridor_open_decay_w0p25_d0p9_am0p5,open_twin_depth_decay_corridor,open_decay_w0p25_d0p9,open-twin corridor around BCD-A32/A33 with width 0.25 m and decay along borehole distance 0.90 m,-0.5,5792,0.08661898860263488,0.6264330878876757,5792,30,30,30,0.2173595313197802,0.45226046525487873,-0.5,-5.014726701872146e-09,-0.5,-5.014726723650564e-09,0.07656179422499815,275.9333644928018,1.6288663013935187,1.2731686717011308,3.7422150758486303,75,52.0,6.11530738681671,,,,,,,,,,,0.25,0.9,6.143610195787835
86,struct_bedding_parallel_band_bed_o0_w0p75_a1,bedding_parallel_band,bed_o0_w0p75,"bedding-parallel band using theta=144 deg, normal offset 0.00 m, width 0.75 m",1.0,10065,0.38572663020130665,0.9462193354733752,10065,30,30,30,0.1940063079263536,0.6026473918816743,1.1070925753460455e-08,1.0,1.1070925754972868e-08,1.0,0.3923949296205841,275.96663457439666,1.6289644969876176,1.2742191340223168,3.8631778376290384,75,52.0,6.148577468411588,,,,,,,,144.0,0.0,0.75,,,6.221189443059691
87,struct_bedding_parallel_band_bed_o0_w0p75_am1,bedding_parallel_band,bed_o0_w0p75,"bedding-parallel band using theta=144 deg, normal offset 0.00 m, width 0.75 m",-1.0,10065,0.38572663020130665,0.9462193354733752,10065,30,30,30,0.1940063079263536,0.6026473918816743,-1.0,-1.1070925753460455e-08,-1.0,-1.1070925747891883e-08,0.3923949296205841,275.96663457439666,1.6289644969876176,1.2742191340223168,3.8631778376290384,75,52.0,6.148577468411588,,,,,,,,144.0,0.0,0.75,,,6.221189443059691
88,struct_bedding_parallel_band_bed_o0p75_w0p5_a0p5,bedding_parallel_band,bed_o0p75_w0p5,"bedding-parallel band using theta=144 deg, normal offset 0.75 m, width 0.50 m",0.5,9490,0.2720091013230711,0.9303327933705999,9490,30,30,30,0.2076755786043667,0.49157530161977503,5.0954895514544995e-09,0.5,5.095489524077476e-09,0.5,0.14673873490236697,276.50439586608604,1.6305508621619202,1.2751900096942153,3.875150852519713,75,52.0,6.686338760100966,,,,,,,,144.0,0.75,0.5,,,6.751972453775478
89,struct_bedding_parallel_band_bed_o0p75_w0p5_am0p5,bedding_parallel_band,bed_o0p75_w0p5,"bedding-parallel band using theta=144 deg, normal offset 0.75 m, width 0.50 m",-0.5,9490,0.2720091013230711,0.9303327933705999,9490,30,30,30,0.20767557860436672,0.49157530161977503,-0.5,-5.0954895514544995e-09,-0.5,-5.095489535645453e-09,0.14673873490236697,276.5043958660861,1.6305508621619202,1.2751900096942157,3.875150852519713,75,52.0,6.686338760101023,,,,,,,,144.0,0.75,0.5,,,6.751972453775535
90,struct_central_edz_cap_decay_cap_r1p3_d0p8_a0p5,central_edz_cap_decay,cap_r1p3_d0p8,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.80 m,0.5,10239,0.6418133597110091,1.0,10239,30,30,30,0.22539563775255994,0.5,0.0005354206483388016,0.5,0.0005354206483387706,0.5,0.32090667985550453,276.6295420321013,1.6309198148947601,1.2754008446484923,3.764715686046774,75,52.0,6.811484926116236,,,,1.3,0.8,,,,,,,,6.885479459515513
91,struct_central_edz_cap_decay_cap_r1p3_d0p8_am0p5,central_edz_cap_decay,cap_r1p3_d0p8,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.80 m,-0.5,10239,0.6418133597110091,1.0,10239,30,30,30,0.22539563775255994,0.5,-0.5,-0.0005354206483388016,-0.5,-0.0005354206483387839,0.32090667985550453,276.62954203210137,1.6309198148947603,1.2754008446484921,3.764715686046774,75,52.0,6.811484926116293,,,,1.3,0.8,,,,,,,,6.88547945951557
92,struct_central_edz_shell_shell_r0p85_w0p3_a2,central_edz_shell,shell_r0p85_w0p3,annular central EDZ shell centred at r = 0.85 m with width 0.30 m,2.0,8434,0.2458902199587202,0.7570777608144724,8434,30,24,24,0.1543980894314019,1.0311943289086816,2.0825874076476034e-08,2.0,2.0825874100976125e-08,2.0,0.5970286844100868,276.74258765957245,1.6312530213929355,1.2611582571831028,3.5177594343498058,75,52.0,6.924530553587374,,,,,,0.85,0.3,,,,,,6.987855697009424
93,struct_central_edz_shell_shell_r1p45_w0p3_a0p5,central_edz_shell,shell_r1p45_w0p3,annular central EDZ shell centred at r = 1.45 m with width 0.30 m,0.5,8996,0.5688783814322107,0.9963681459089744,8996,30,26,26,0.21209023975559466,0.4999887716271403,5.041829914012545e-09,0.5,5.041829908558367e-09,0.5,0.32374087080282377,276.85134905543316,1.6315735357182306,1.2687157853396407,3.8296363803362787,75,52.0,7.033291949448085,,,,,,1.45,0.3,,,,,,7.0988706538020985
94,struct_central_edz_shell_shell_r1p45_w0p3_am0p5,central_edz_shell,shell_r1p45_w0p3,annular central EDZ shell centred at r = 1.45 m with width 0.30 m,-0.5,8996,0.5688783814322107,0.9963681459089744,8996,30,26,26,0.21209023975559466,0.4999887716271402,-0.5,-5.041829914012545e-09,-0.5,-5.041829918873819e-09,0.32374087080282377,276.85134905543316,1.6315735357182306,1.2687157853396405,3.829636380336275,75,52.0,7.033291949448085,,,,,,1.45,0.3,,,,,,7.0988706538020985
95,struct_central_edz_cap_decay_cap_r1p5_d0p4_a0p5,central_edz_cap_decay,cap_r1p5_d0p4,central EDZ cap with full weight inside r <= 1.50 m and exponential decay length 0.40 m,0.5,10239,0.6438031774325996,1.0,10239,30,30,30,0.2030232075877188,0.5,9.45295233066588e-07,0.5,9.452952331015374e-07,0.5,0.3219015887162998,276.8536219671804,1.6315802332023805,1.273008137819199,3.774944581306478,75,52.0,7.035564861195326,,,,1.5,0.4,,,,,,,,7.109564369138907
96,struct_central_edz_cap_decay_cap_r1p5_d0p4_am0p5,central_edz_cap_decay,cap_r1p5_d0p4,central EDZ cap with full weight inside r <= 1.50 m and exponential decay length 0.40 m,-0.5,10239,0.6438031774325996,1.0,10239,30,30,30,0.2030232075877188,0.5,-0.5,-9.45295233066588e-07,-0.5,-9.452952330670962e-07,0.3219015887162998,276.8536219671804,1.6315802332023805,1.2730081378191989,3.7749445813064746,75,52.0,7.035564861195326,,,,1.5,0.4,,,,,,,,7.109564369138907
97,struct_central_edz_cap_decay_cap_r1p15_d0p4_a1,central_edz_cap_decay,cap_r1p15_d0p4,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.40 m,1.0,10239,0.40490165386822835,0.9031717841149702,10239,30,30,30,0.19357903946017327,0.7217993572953603,7.881153600972069e-07,1.0,7.881153601278306e-07,1.0,0.40490165386822835,277.0344015131551,1.6321128399231088,1.2722005658610576,3.7211710041717403,75,52.0,7.216344407170027,,,,1.15,0.4,,,,,,,,7.290758915439367
98,struct_central_edz_cap_decay_cap_r1p15_d0p4_am1,central_edz_cap_decay,cap_r1p15_d0p4,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.40 m,-1.0,10239,0.40490165386822835,0.9031717841149702,10239,30,30,30,0.19357903946017327,0.7217993572953603,-1.0,-7.881153600972069e-07,-1.0,-7.881153600806046e-07,0.40490165386822835,277.0344015131551,1.6321128399231088,1.2722005658610571,3.7211710041717403,75,52.0,7.216344407170027,,,,1.15,0.4,,,,,,,,7.290758915439367
99,struct_central_edz_cap_decay_cap_r1p15_d0p2_a2,central_edz_cap_decay,cap_r1p15_d0p2,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.20 m,2.0,9939,0.2659868501191306,0.8157192751034057,9939,30,30,30,0.15284530502630847,1.0419886243839902,2.008461572374404e-08,2.0,2.0084615766793887e-08,2.0,0.5480308599194645,277.72601622368944,1.634148849918306,1.2671343686694394,3.5969413647618325,75,52.0,7.907959117704365,,,,1.15,0.2,,,,,,,,7.980089272003963
100,struct_central_edz_cap_decay_cap_r1p3_d0p2_a1,central_edz_cap_decay,cap_r1p3_d0p2,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.20 m,1.0,9999,0.4470725799230428,1.0,9999,30,30,30,0.15835525772108017,1.0,1.031169421883978e-08,1.0,1.0311694172813538e-08,1.0,0.45780339492269584,278.2453353896526,1.6356759817299384,1.2673533289852879,3.6054470536885965,75,52.0,8.427278283667533,,,,1.3,0.2,,,,,,,,8.499557300642147
101,struct_central_edz_cap_decay_cap_r1p3_d0p2_am1,central_edz_cap_decay,cap_r1p3_d0p2,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.20 m,-1.0,9999,0.4470725799230428,1.0,9999,30,30,30,0.15835525772108022,1.0,-1.0,-1.031169421883978e-08,-1.0,-1.0311694224784307e-08,0.45780339492269584,278.2453353896527,1.6356759817299389,1.2673533289852879,3.605447053688593,75,52.0,8.427278283667647,,,,1.3,0.2,,,,,,,,8.49955730064226
102,struct_central_edz_shell_shell_r1p15_w0p15_a2,central_edz_shell,shell_r1p15_w0p15,annular central EDZ shell centred at r = 1.15 m with width 0.15 m,2.0,7335,0.29059347393196555,0.9637219343409408,7335,30,15,15,0.2298067593368231,1.3706135596560531,2.4553474113556205e-08,2.0,2.4553474110002753e-08,2.0,0.8112846842779537,278.72586192947836,1.6370877693961685,1.2615898961588186,3.4744237387763093,75,52.0,8.90780482349328,,,,,,1.15,0.15,,,,,,8.970211246914667
103,struct_central_edz_shell_shell_r0p85_w0p5_a1,central_edz_shell,shell_r0p85_w0p5,annular central EDZ shell centred at r = 0.85 m with width 0.50 m,1.0,9449,0.4309329718820659,0.9046708055953867,9449,30,28,28,0.20930696728931694,0.7878286809855638,1.060276272754377e-08,1.0,1.0602762718134083e-08,1.0,0.46696186888564645,278.74356289431915,1.6371397516069086,1.2734520142444208,3.7447505385329904,75,52.0,8.925505788334078,,,,,,0.85,0.5,,,,,,8.994330597678507
104,struct_central_edz_shell_shell_r0p85_w0p5_am1,central_edz_shell,shell_r0p85_w0p5,annular central EDZ shell centred at r = 0.85 m with width 0.50 m,-1.0,9449,0.4309329718820659,0.9046708055953867,9449,30,28,28,0.20930696728931694,0.7878286809855638,-1.0,-1.060276272754377e-08,-1.0,-1.0602762735905556e-08,0.46696186888564645,278.7435628943192,1.6371397516069086,1.2734520142444206,3.744750538532987,75,52.0,8.925505788334135,,,,,,0.85,0.5,,,,,,8.994330597678564
105,struct_open_twin_depth_decay_corridor_open_decay_w0p12_d1p5_a0p5,open_twin_depth_decay_corridor,open_decay_w0p12_d1p5,open-twin corridor around BCD-A32/A33 with width 0.12 m and decay along borehole distance 1.50 m,0.5,2982,0.0422423301105384,0.34570552456715803,2982,30,30,30,0.28578894299939445,0.4736103564715599,5.011103204080661e-09,0.5,5.011103157116221e-09,0.5,0.0725216663316235,279.2152852974962,1.6385244455392698,1.2855646289333043,3.8088688138987017,75,52.0,9.397228191511147,,,,,,,,,,,0.12,1.5,9.397410799842806
106,struct_open_twin_depth_decay_corridor_open_decay_w0p12_d1p5_am0p5,open_twin_depth_decay_corridor,open_decay_w0p12_d1p5,open-twin corridor around BCD-A32/A33 with width 0.12 m and decay along borehole distance 1.50 m,-0.5,2982,0.0422423301105384,0.34570552456715803,2982,30,30,30,0.28578894299939445,0.4736103564715599,-0.5,-5.011103204080661e-09,-0.5,-5.011103214936792e-09,0.0725216663316235,279.2152852974962,1.6385244455392698,1.2855646289333043,3.808868813898698,75,52.0,9.397228191511147,,,,,,,,,,,0.12,1.5,9.397410799842806
107,struct_open_twin_depth_decay_corridor_open_decay_w0p5_d1p5_a0p5,open_twin_depth_decay_corridor,open_decay_w0p5_d1p5,open-twin corridor around BCD-A32/A33 with width 0.50 m and decay along borehole distance 1.50 m,0.5,9334,0.20686838513220193,0.8450000635495911,9334,30,30,30,0.2871527485700081,0.46843605705491514,5.037993696225621e-09,0.5,5.03799371750819e-09,0.5,0.11346289883054508,279.23347890190263,1.6385778276095644,1.2858603277605936,3.8114003156279317,75,52.0,9.415421795917553,,,,,,,,,,,0.5,1.5,9.479329110411706
108,struct_open_twin_depth_decay_corridor_open_decay_w0p5_d1p5_am0p5,open_twin_depth_decay_corridor,open_decay_w0p5_d1p5,open-twin corridor around BCD-A32/A33 with width 0.50 m and decay along borehole distance 1.50 m,-0.5,9334,0.20686838513220193,0.8450000635495911,9334,30,30,30,0.2871527485700081,0.4684360570549151,-0.5,-5.037993696225621e-09,-0.5,-5.037993679518231e-09,0.11346289883054508,279.2334789019027,1.6385778276095644,1.2858603277605931,3.8114003156279317,75,52.0,9.41542179591761,,,,,,,,,,,0.5,1.5,9.479329110411763
109,struct_bedding_parallel_band_bed_o0p75_w0p75_a0p5,bedding_parallel_band,bed_o0p75_w0p75,"bedding-parallel band using theta=144 deg, normal offset 0.75 m, width 0.75 m",0.5,10030,0.3763427086484103,0.9526193555113254,10030,30,30,30,0.27072260059736747,0.49130338974435506,5.014543945333593e-09,0.5,5.014543973909914e-09,0.5,0.19209237257482914,279.2502563216501,1.6386270528944056,1.2853736162753395,3.892161798090253,75,52.0,9.432199215665037,,,,,,,,144.0,0.75,0.75,,,9.503459677527912
110,struct_bedding_parallel_band_bed_o0p75_w0p75_am0p5,bedding_parallel_band,bed_o0p75_w0p75,"bedding-parallel band using theta=144 deg, normal offset 0.75 m, width 0.75 m",-0.5,10030,0.3763427086484103,0.9526193555113254,10030,30,30,30,0.27072260059736747,0.49130338974435506,-0.5,-5.014543945333593e-09,-0.5,-5.014543935377168e-09,0.19209237257482914,279.2502563216501,1.6386270528944056,1.2853736162753397,3.892161798090253,75,52.0,9.432199215665037,,,,,,,,144.0,0.75,0.75,,,9.503459677527912
111,struct_open_twin_depth_decay_corridor_open_decay_w0p25_d1p5_a0p5,open_twin_depth_decay_corridor,open_decay_w0p25_d1p5,open-twin corridor around BCD-A32/A33 with width 0.25 m and decay along borehole distance 1.50 m,0.5,5805,0.09493632999058783,0.6818894567859304,5805,30,30,30,0.2879369715623509,0.4711057276952746,5.097713443664489e-09,0.5,5.097713456054742e-09,0.5,0.08372550239221609,279.29807142527835,1.6387673352520835,1.2860553764651175,3.8122556915313055,75,52.0,9.480014319293275,,,,,,,,,,,0.25,1.5,9.508482946805236
112,struct_open_twin_depth_decay_corridor_open_decay_w0p25_d1p5_am0p5,open_twin_depth_decay_corridor,open_decay_w0p25_d1p5,open-twin corridor around BCD-A32/A33 with width 0.25 m and decay along borehole distance 1.50 m,-0.5,5805,0.09493632999058783,0.6818894567859304,5805,30,30,30,0.2879369715623509,0.4711057276952746,-0.5,-5.097713443664489e-09,-0.5,-5.097713467674917e-09,0.08372550239221609,279.29807142527835,1.6387673352520835,1.2860553764651168,3.8122556915313055,75,52.0,9.480014319293275,,,,,,,,,,,0.25,1.5,9.508482946805236
113,struct_open_twin_depth_decay_corridor_open_decay_w0p5_d0p45_a1,open_twin_depth_decay_corridor,open_decay_w0p5_d0p45,open-twin corridor around BCD-A32/A33 with width 0.50 m and decay along borehole distance 0.45 m,1.0,9265,0.164235092811235,0.7388443402260386,9265,30,30,30,0.2329223403793179,0.7588299719969054,1.001279733358383e-08,1.0,1.0012797313537739e-08,1.0,0.18150060607601026,279.5559710788759,1.6395237672722924,1.2792926829691291,3.767424051749824,75,52.0,9.737913972890851,,,,,,,,,,,0.5,0.45,9.801471475921232
114,struct_open_twin_depth_decay_corridor_open_decay_w0p5_d0p45_am1,open_twin_depth_decay_corridor,open_decay_w0p5_d0p45,open-twin corridor around BCD-A32/A33 with width 0.50 m and decay along borehole distance 0.45 m,-1.0,9265,0.164235092811235,0.7388443402260386,9265,30,30,30,0.23292234037931786,0.7588299719969054,-1.0,-1.001279733358383e-08,-1.0,-1.001279735152047e-08,0.18150060607601026,279.5559710788759,1.6395237672722924,1.2792926829691285,3.7674240517498205,75,52.0,9.737913972890851,,,,,,,,,,,0.5,0.45,9.801471475921232
115,struct_central_edz_cap_decay_cap_r1p5_d0p8_a0p5,central_edz_cap_decay,cap_r1p5_d0p8,central EDZ cap with full weight inside r <= 1.50 m and exponential decay length 0.80 m,0.5,10239,0.7161208496677735,1.0,10239,30,30,30,0.27685191254872216,0.5,0.0006874937210864504,0.5,0.0006874937210864432,0.5,0.3580604248338867,279.74024541878117,1.6400640390252037,1.2863515511690042,3.853664122492905,75,52.0,9.922188312796095,,,,1.5,0.8,,,,,,,,9.996368614920264
116,struct_central_edz_cap_decay_cap_r1p5_d0p8_am0p5,central_edz_cap_decay,cap_r1p5_d0p8,central EDZ cap with full weight inside r <= 1.50 m and exponential decay length 0.80 m,-0.5,10239,0.7161208496677735,1.0,10239,30,30,30,0.27685191254872216,0.5,-0.5,-0.0006874937210864504,-0.5,-0.0006874937210864712,0.3580604248338867,279.7402454187812,1.640064039025204,1.286351551169004,3.853664122492905,75,52.0,9.922188312796152,,,,1.5,0.8,,,,,,,,9.996368614920321
117,struct_central_edz_shell_shell_r1p15_w0p3_a1,central_edz_shell,shell_r1p15_w0p3,annular central EDZ shell centred at r = 1.15 m with width 0.30 m,1.0,8734,0.4609594937265872,0.9908044213500888,8734,30,26,26,0.20536034769920028,0.9098530538435452,1.0776131281481814e-08,1.0,1.077613124159329e-08,1.0,0.5403897705823821,279.8276150170985,1.6403201347283334,1.2707081657398775,3.668709942591356,75,52.0,10.009557911113404,,,,,,1.15,0.3,,,,,,10.073599859966317
118,struct_central_edz_shell_shell_r1p15_w0p3_am1,central_edz_shell,shell_r1p15_w0p3,annular central EDZ shell centred at r = 1.15 m with width 0.30 m,-1.0,8734,0.4609594937265872,0.9908044213500888,8734,30,26,26,0.20536034769920028,0.9098530538435452,-1.0,-1.0776131281481814e-08,-1.0,-1.0776131267899128e-08,0.5403897705823821,279.8276150170986,1.6403201347283336,1.2707081657398775,3.668709942591356,75,52.0,10.009557911113518,,,,,,1.15,0.3,,,,,,10.07359985996643
119,struct_central_edz_shell_shell_r1p45_w0p5_a0p5,central_edz_shell,shell_r1p45_w0p5,annular central EDZ shell centred at r = 1.45 m with width 0.50 m,0.5,9770,0.6763907796264227,0.9986910098754374,9770,30,30,30,0.26362219149678606,0.4999959577567222,5.106027659273009e-09,0.5,5.1060276945082e-09,0.5,0.35443015315224885,279.96656236953623,1.640727331591132,1.287147655773288,3.9036878200997513,75,52.0,10.148505263551158,,,,,,1.45,0.5,,,,,,10.21797741431692
120,struct_central_edz_shell_shell_r1p45_w0p5_am0p5,central_edz_shell,shell_r1p45_w0p5,annular central EDZ shell centred at r = 1.45 m with width 0.50 m,-0.5,9770,0.6763907796264227,0.9986910098754374,9770,30,30,30,0.26362219149678606,0.4999959577567221,-0.5,-5.106027659273009e-09,-0.5,-5.106027658107344e-09,0.35443015315224885,279.96656236953623,1.640727331591132,1.287147655773287,3.903687820099748,75,52.0,10.148505263551158,,,,,,1.45,0.5,,,,,,10.21797741431692
121,struct_open_twin_depth_decay_corridor_open_decay_w0p25_d0p45_a1,open_twin_depth_decay_corridor,open_decay_w0p25_d0p45,open-twin corridor around BCD-A32/A33 with width 0.25 m and decay along borehole distance 0.45 m,1.0,5744,0.0732213309069454,0.5341565615550136,5744,30,30,30,0.24753089942273215,0.8078049659675666,1.0070954905604643e-08,1.0,1.0070954937373364e-08,1.0,0.1305211015244105,280.8286844603509,1.643251597327311,1.2824207951463082,3.786700147363536,75,52.0,11.010627354365852,,,,,,,,,,,0.25,0.45,11.038719959873474
122,struct_open_twin_depth_decay_corridor_open_decay_w0p25_d0p45_am1,open_twin_depth_decay_corridor,open_decay_w0p25_d0p45,open-twin corridor around BCD-A32/A33 with width 0.25 m and decay along borehole distance 0.45 m,-1.0,5744,0.0732213309069454,0.5341565615550136,5744,30,30,30,0.24753089942273215,0.8078049659675666,-1.0,-1.0070954905604643e-08,-1.0,-1.0070954881612819e-08,0.1305211015244105,280.8286844603509,1.643251597327311,1.2824207951463076,3.7867001473635327,75,52.0,11.010627354365852,,,,,,,,,,,0.25,0.45,11.038719959873474
123,struct_open_twin_depth_decay_corridor_open_decay_w0p12_d0p45_a1,open_twin_depth_decay_corridor,open_decay_w0p12_d0p45,open-twin corridor around BCD-A32/A33 with width 0.12 m and decay along borehole distance 0.45 m,1.0,2945,0.031074956642174273,0.22415634074186683,2945,30,30,30,0.24983054515212552,0.8214405019925398,1.000162489062714e-08,1.0,1.0001624905065932e-08,1.0,0.10803955214235056,281.09163935591647,1.644020749436004,1.2829548002112925,3.7873720133595725,75,52.0,11.273582249931394,,,,,,,,,,,0.12,0.45,11.273572447692107
124,struct_open_twin_depth_decay_corridor_open_decay_w0p12_d0p45_am1,open_twin_depth_decay_corridor,open_decay_w0p12_d0p45,open-twin corridor around BCD-A32/A33 with width 0.12 m and decay along borehole distance 0.45 m,-1.0,2945,0.031074956642174273,0.22415634074186683,2945,30,30,30,0.24983054515212547,0.8214405019925398,-1.0,-1.000162489062714e-08,-1.0,-1.000162489431741e-08,0.10803955214235056,281.0916393559165,1.644020749436004,1.2829548002112927,3.787372013359569,75,52.0,11.27358224993145,,,,,,,,,,,0.12,0.45,11.273572447692164
125,struct_bedding_parallel_band_bed_o0p75_w0p25_a1,bedding_parallel_band,bed_o0p75_w0p25,"bedding-parallel band using theta=144 deg, normal offset 0.75 m, width 0.25 m",1.0,6267,0.13734964130127258,0.841819856469243,6267,30,26,26,0.25014293284732747,0.9829430864527722,1.0053538420182006e-08,1.0,1.0053538412268965e-08,1.0,0.22440130481629644,282.57593639896345,1.648355638667971,1.2858813811087488,4.134304190940547,75,52.0,12.757879292978373,,,,,,,,144.0,0.75,0.25,,,12.795671299502455
126,struct_bedding_parallel_band_bed_o0p75_w0p25_am1,bedding_parallel_band,bed_o0p75_w0p25,"bedding-parallel band using theta=144 deg, normal offset 0.75 m, width 0.25 m",-1.0,6267,0.13734964130127258,0.841819856469243,6267,30,26,26,0.2501429328473274,0.9829430864527722,-1.0,-1.0053538420182006e-08,-1.0,-1.0053538403917741e-08,0.22440130481629644,282.57593639896356,1.6483556386679714,1.2858813811087493,4.134304190940544,75,52.0,12.757879292978487,,,,,,,,144.0,0.75,0.25,,,12.795671299502569
127,struct_bedding_parallel_band_bed_o0_w0p75_a1p5,bedding_parallel_band,bed_o0_w0p75,"bedding-parallel band using theta=144 deg, normal offset 0.00 m, width 0.75 m",1.5,10065,0.38572663020130665,0.9462193354733752,10065,30,30,30,0.29100946188953036,0.9039710878225113,1.660638863019068e-08,1.5,1.6606388671276944e-08,1.5,0.5885923944308761,283.652356409911,1.6514922052318177,1.2965535758302484,4.068994259695572,75,52.0,13.834299303925945,,,,,,,,144.0,0.0,0.75,,,13.9078922658981
128,struct_central_edz_cap_decay_cap_r1p3_d0p4_am1,central_edz_cap_decay,cap_r1p3_d0p4,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.40 m,-1.0,10239,0.5382139285702732,1.0,10239,30,30,30,0.27998211153320074,1.0,-1.0,-1.1467010826701704e-06,-1.0,-1.1467010826798332e-06,0.5382139285702732,284.8891684007156,1.6550887972945614,1.2906404803786273,3.843848524186967,75,52.0,15.071111294730542,,,,1.3,0.4,,,,,,,,15.146192364373395
129,struct_central_edz_cap_decay_cap_r1p3_d0p4_a1,central_edz_cap_decay,cap_r1p3_d0p4,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.40 m,1.0,10239,0.5382139285702732,1.0,10239,30,30,30,0.2799821115332007,1.0,1.1467010826701704e-06,1.0,1.146701082655823e-06,1.0,0.5382139285702732,284.8891684007157,1.6550887972945616,1.2906404803786276,3.8438485241869706,75,52.0,15.0711112947306,,,,1.3,0.4,,,,,,,,15.146192364373452
130,struct_central_edz_cap_decay_cap_r1p15_d0p4_a1p5,central_edz_cap_decay,cap_r1p15_d0p4,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.40 m,1.5,10239,0.40490165386822835,0.9031717841149702,10239,30,30,30,0.29036855919025994,1.0826990359430404,1.1821730401458103e-06,1.5,1.182173040130293e-06,1.5,0.6073524808023425,286.0548320221175,1.6584713536814253,1.293620371257814,3.8559840095096227,75,52.0,16.236774916132447,,,,1.15,0.4,,,,,,,,16.312201678536457
131,struct_central_edz_shell_shell_r1p45_w0p15_a1,central_edz_shell,shell_r1p45_w0p15,annular central EDZ shell centred at r = 1.45 m with width 0.15 m,1.0,7955,0.3699278336408571,0.9855515393947979,7955,30,22,22,0.30717518578633385,0.9999101760429092,1.0722005346112983e-08,1.0,1.072200537445749e-08,1.0,0.476139671734599,286.4469922928544,1.659607785838542,1.278309267947452,3.7785143996642603,75,52.0,16.62893518686934,,,,,,1.45,0.15,,,,,,16.68886588522802
132,struct_central_edz_shell_shell_r1p45_w0p15_am1,central_edz_shell,shell_r1p45_w0p15,annular central EDZ shell centred at r = 1.45 m with width 0.15 m,-1.0,7955,0.3699278336408571,0.9855515393947979,7955,30,22,22,0.30717518578633385,0.9999101760429092,-1.0,-1.0722005346112983e-08,-1.0,-1.0722005349867655e-08,0.476139671734599,286.4469922928544,1.659607785838542,1.278309267947452,3.7785143996642603,75,52.0,16.62893518686934,,,,,,1.45,0.15,,,,,,16.68886588522802
133,struct_central_edz_cap_decay_cap_r1p15_d0p8_a1,central_edz_cap_decay,cap_r1p15_d0p8,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.80 m,1.0,10239,0.5519134482870139,0.9503535043083874,10239,30,30,30,0.37440438158492956,0.8495877572654635,0.000887758615895789,1.0,0.0008877586158957989,1.0,0.5519134482870139,288.612919512458,1.6658704109507818,1.3111570945259667,3.970800239666648,75,52.0,18.79486240647293,,,,1.15,0.8,,,,,,,,18.870011973714362
134,struct_central_edz_cap_decay_cap_r1p15_d0p8_am1,central_edz_cap_decay,cap_r1p15_d0p8,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.80 m,-1.0,10239,0.5519134482870139,0.9503535043083874,10239,30,30,30,0.37440438158492956,0.8495877572654635,-1.0,-0.000887758615895789,-1.0,-0.0008877586158958003,0.5519134482870139,288.61291951245806,1.665870410950782,1.3111570945259663,3.9708002396666444,75,52.0,18.794862406472987,,,,1.15,0.8,,,,,,,,18.87001197371442
