cell_id,material_id,centroid_x,centroid_y,radial_distance_from_origin_m,within_approx_1p5m_center_support,current_log10_k_geom_m2,ert_ready_support_lookup_count,inside_ert_ready_support_cells,bcdma32_nearest_distance_m,bcdma32_distance_along_m,bcdma33_nearest_distance_m,bcdma33_distance_along_m
2611,1,0.6867575687956204,-0.9541038080743056,1.175563709409219,True,-18.882911787523653,0,False,1.8502918127306642,0.0,0.34171996572577773,0.03148483111741328
2612,1,-0.39633843484374637,-1.176489486722955,1.241455463278499,True,-18.95637000321682,0,False,1.0463441587767253,0.0,0.7630211872450805,0.0
2613,1,0.6748597929336263,-0.9666856167738308,1.1789473363114311,True,-18.88149485941009,0,False,1.8429796964862921,0.0,0.32631435810323944,0.039392184302524474
2614,1,-0.40441221325969434,-1.1907402352697252,1.2575418665491043,True,-18.958450290172486,0,False,1.052139765264829,0.0,0.7736477229838583,0.0
2615,1,0.942441666041646,-0.5805885839564027,1.1069233928831093,True,-19.100206150572085,0,False,2.0239070252383513,0.0,0.745344916493604,0.0
2616,1,-1.0368797599487267,-0.6842812210006048,1.2423205810117643,True,-18.947303915534235,1,True,0.3047587495327513,0.053019335688020024,1.435199387960169,0.0
2617,1,0.9354767970723007,-0.592759451743738,1.1074658484541124,True,-19.088887708276634,0,False,2.018243363735622,0.0,0.7323952991301691,0.0
2618,1,-1.0204863961888133,-0.6846978768272507,1.2289034410148654,True,-18.940051853706294,0,False,0.30974233233140325,0.03739627965113334,1.419213912340892,0.0
2619,1,-1.1593423705043617,-0.202882298708116,1.1769604747720979,True,-18.85582872872945,0,False,0.1916809249031056,0.035999846433309515,1.7285402894705764,0.0
2620,1,-1.0085943854433859,-0.6729703298889249,1.2124981234042094,True,-18.930922518238425,1,True,0.30180748881138075,0.022699561137371357,1.410689355290083,0.0
2621,1,-1.1639439020629117,-0.18675422888347218,1.1788310095833487,True,-18.855242451740818,0,False,0.20845234054174563,0.035908487641189826,1.740402526664216,0.0
2622,1,-1.2240442914954965,-0.10445434446587913,1.2284930352348395,True,-18.87914150344053,1,True,0.30427380413550315,0.07060106465483557,1.8335694028477763,0.0
2623,1,0.3593218496711912,1.1309728082762882,1.1866809532100362,True,-19.273527183365882,0,False,2.078433997433682,0.0,2.1690672739727046,0.0
2624,1,-1.2349135577393666,-0.09209387135171414,1.238342753937312,True,-18.88441985795388,0,False,0.31918032829017806,0.07758087711021161,1.8492249486882333,0.0
2625,1,0.3755200609172579,1.1227903886053283,1.1839229590204783,True,-19.275127927676348,0,False,2.0837190755299195,0.0,2.1609852885093304,0.0
2626,1,0.18506336784171865,-1.168894577902995,1.1834538370244696,True,-18.934183784847725,0,False,1.4850889759925092,0.0,0.2028533826128769,0.0671501413445982
2627,1,-1.0371443051963782,-0.580940586512829,1.1887641796669126,True,-18.91209355921485,1,True,0.205465653412008,0.024379541986232278,1.4643557589757115,0.0
2628,1,-0.19723164723788267,-1.2491933983086316,1.26466773069057,True,-18.986232143798716,0,False,1.234816523364127,0.0,0.5900877989688692,0.015702246317850152
2629,1,-1.0437399167686334,-0.5670683206970878,1.1878381599335868,True,-18.910274647560037,0,False,0.19030253431950458,0.02683345116572675,1.4749943409271804,0.0
2630,1,0.22843568171625883,1.3074618354260668,1.327267611213681,True,-19.31074509988105,0,False,2.1274232784662703,0.0,2.3489097231433895,0.0
2631,1,-0.6410858864244147,-1.0527953571875515,1.2326269418961446,True,-18.929343182676764,0,False,0.8011760900749012,0.0,0.9952202821506801,0.0
2632,1,-0.7697215553077764,0.8518287177055243,1.1480781493492767,True,-19.187091139315744,0,False,1.265124040730205,0.0,2.198770823053104,0.0
2633,1,-0.645889676410916,-1.04013451604045,1.2243583158344207,True,-18.927710682610982,1,True,0.7879202329446373,0.0,0.9999174878901589,0.0
2634,1,-0.006380701239633027,1.2994848793243265,1.2995005444173038,True,-19.316187104452954,0,False,1.985929608234598,0.0,2.365193385877368,0.0
2635,1,1.172456503226025,-0.049432177600491733,1.1734981006117242,True,-19.559235300538106,0,False,2.2674061384195663,0.0,1.2834598890091915,0.0
2636,1,-0.5506852572303859,-1.2232734812505415,1.341511186111288,True,-18.946904377563875,1,True,0.9936535527268521,0.0,0.9234693333853676,0.0
2637,1,1.1634872227711568,-0.06489660268746279,1.1652957077892778,True,-19.549734393220245,0,False,2.256341230316033,0.0,1.265831515178991,0.0
2638,1,-0.00518127279237256,1.3247660074801333,1.3247761396411855,True,-19.328050774858472,1,True,2.007951872195611,0.0,2.3900018247518706,0.0
2639,1,-0.7490552916330421,0.8551311477306838,1.1368082994694657,True,-19.183987854825652,1,True,1.273401879473284,0.0,2.191133600071149,0.0
2640,1,-0.9577632569311225,0.6879486546218998,1.179230175887385,True,-19.092223654349183,1,True,1.0708253850501535,0.0,2.1679466888567234,0.0
2641,1,-0.7377805829911236,0.861856300064266,1.134511555956654,True,-19.186756534951066,0,False,1.2827934704107853,0.0,2.191307678182705,0.0
2642,1,-0.9258926442179215,-0.7410686244092847,1.1859426186374804,True,-18.918452229671306,0,False,0.3921260325237211,0.0,1.3139298007679792,0.0
2643,1,1.1557081454222518,0.305409905026085,1.1953813314099326,True,-19.615200994697897,0,False,2.3290630662827554,0.0,1.5645067390539842,0.0
2644,1,-0.9441537878054337,0.6919939708452557,1.1705904624220773,True,-19.09188004795281,0,False,1.0763692301958714,0.0,2.1629733361820964,0.0
2645,1,0.7044242235965271,-1.0448122568696716,1.2600976703790332,True,-18.903480153198522,1,True,1.897091694565335,0.0,0.3282055687533428,0.12290416413394356
2646,1,-0.20175344065453682,1.1885783419371885,1.2055799126304734,True,-19.288106129890355,0,False,1.7906663948807466,0.0,2.294980058869922,0.0
2647,1,0.17714361910530196,-1.1475594603810018,1.1611514013683402,True,-18.924084200110535,0,False,1.4670760841344772,0.0,0.2032247843477309,0.044395543556973394
2648,1,1.23646469907915,-0.5133389516589366,1.3387911828807317,True,-19.279172968714263,0,False,2.3116821855358016,0.0,1.026674301076967,0.0
2649,1,1.2314544976132533,-0.454855362081352,1.3127732401698582,True,-19.319805035723732,0,False,2.303960070170587,0.0,1.0535851055553374,0.0
2650,1,1.16753794735682,0.25735385529039584,1.1955650820223074,True,-19.620586493228497,0,False,2.326821389600145,0.0,1.5296966199441975,0.0
2651,1,-1.1599666740825267,0.6378280920907534,1.3237625769155923,True,-19.10220456902902,0,False,1.0185577762741829,0.0,2.2585100638608386,0.0
2652,1,1.286146057181255,-0.36640125018053155,1.337318793906952,True,-19.398444527947905,0,False,2.3573540057640656,0.0,1.1489174983905017,0.0
2653,1,-0.3173739191264913,-1.151194551462545,1.1941419931728214,True,-18.95413194366237,0,False,1.080664448481151,0.0,0.6808601645198988,0.0
2654,1,1.1334486351027115,0.3997672903944129,1.2018817308227505,True,-19.59571105362451,0,False,2.337423274538297,0.0,1.6355206880630615,0.0
2655,1,0.957985483463404,-0.5668753444738275,1.1131414297828162,True,-19.1173719890736,0,False,2.0380481947003477,0.0,0.7660344417874986,0.0
2656,1,1.13875836035625,0.37538198907427495,1.1990338781713443,True,-19.601771397655703,0,False,2.3344605707302373,0.0,1.6166950025480442,0.0
