cell_id,material_id,centroid_x,centroid_y,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y
2686,1,-0.7607194827115499,-0.9201786041687763,-0.770742969619058,-0.936217324576012,-0.746195950571661,-0.903787602726612
2687,1,-0.7664418423751703,1.0778942912873966,-0.774736614362807,1.05923566117862,-0.75026068804784,1.10585523483408
2688,1,-0.224437069256338,1.1871605917370467,-0.234858272934063,1.17801912651062,-0.212097285652227,1.20458032772427
2689,1,-0.7848460304892084,1.0823492363145433,-0.805473252389954,1.05923566117862,-0.774328224714864,1.10585523483408
2690,1,-1.1060830479871868,0.7520098186999394,-1.12694829956432,0.740482558287914,-1.08544555565807,0.774328147730405
2691,1,0.8765128314812646,-0.6960562001797403,0.862914504146618,-0.70989449804221,0.887473717355543,-0.681060651683762
2692,1,-0.6523116538728241,1.1673923200032934,-0.675000036173176,1.14578133777493,-0.640178253991395,1.18726134801055
2693,1,0.27130450165638437,-1.1434572685263167,0.25729179534912,-1.16371514530229,0.286607505416908,-1.13321280329824
2694,1,1.0135572516372144,0.877165386237711,0.998873724967783,0.867025963916505,1.03415998926105,0.896706911054118
2695,1,0.8941762811461046,-0.6780382359097535,0.879150272941633,-0.68814620349118,0.907992528760076,-0.664907852554319
2696,1,-0.7159076206929824,0.9251249647403497,-0.727042183399333,0.911439443890095,-0.701102048056616,0.937383813746664
2697,1,-0.7063473579810946,0.9129190981545477,-0.719578630622998,0.900766213989258,-0.69836139526367,0.92655163658429
2698,1,-0.04373048026769727,1.24345625646621,-0.0543405791733532,1.22758212488504,-0.0332223609934703,1.25330995861013
2699,1,-0.8440175953829837,0.8333832498663111,-0.854307014211075,0.820830822245257,-0.827070393625989,0.848783594737542
2700,1,-1.1936741151118833,0.395200330160979,-1.20240899997181,0.383763022531196,-1.1781618127734,0.411823020596548
2701,1,-0.05540143700604233,1.2343918000775902,-0.0682352312085055,1.22611658944427,-0.0436285006362683,1.24947668590346
2702,1,-0.7418760136596587,-0.934364328190964,-0.752259717207855,-0.945287931688449,-0.72717237319946,-0.920530885203705
2703,1,1.29922697112324,-0.2577778189842417,1.27941497988019,-0.272751811547513,1.32099362400462,-0.241585437014111
2704,1,0.633634017277547,-1.0321723223977965,0.62138192011515,-1.04156408795526,0.646992778812221,-1.01768637671471
2705,1,-1.2394948957225034,-0.18667056924647266,-1.24885695185641,-0.19791335380107,-1.22657663703329,-0.172089882921433
2706,1,-0.8107347089578739,1.0284770669127765,-0.828806748274726,1.01077985751735,-0.801562844777707,1.04436497949518
2707,1,-0.82220812267393,1.0150449475691232,-0.836254774969357,1.00406862146422,-0.801562844777707,1.0302863637258
2708,1,0.20234824524985265,-1.1481358257043832,0.186841166439478,-1.15580767108148,0.213740946095214,-1.13363943471908
2709,1,-0.8224198540536626,1.0442365780829133,-0.836618280065073,1.0302863637258,-0.801834533821189,1.05805839102776
2710,1,-1.1920664242552965,-0.04290778202415057,-1.21033714469885,-0.0565100111007698,-1.17898535575869,-0.0325151480675445
2711,1,0.09431991154703438,-1.1672633136417632,0.0812043569558981,-1.17761719845798,0.102828360272089,-1.15658585934968
2712,1,1.3298449586540266,-0.13815283191501698,1.3049332913992,-0.156581726366482,1.34486285319344,-0.117660129612373
