model_time_s,ogs_open_niche_pressure_pa,ogs_open_niche_pressure_mpa,implied_rh_percent_at_assumed_T_rho,below_valid_collected_rh_min,above_valid_collected_rh_max,below_clean_rh5_rh6_collected_rh_min,above_clean_rh5_rh6_collected_rh_max,curve_role,provenance_status
101435128.82882883,-37974942.01232376,-37.97494201232376,77.72201678694665,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
101594869.18918918,-38143129.29698955,-38.14312929698955,77.63531006712978,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
101754609.54954955,-38289278.397237256,-38.289278397237254,77.56004339243137,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
101914349.9099099,-38413139.00688603,-38.41313900688603,77.49631240248756,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
102074090.27027026,-38514515.673160315,-38.51451567316032,77.44418922898272,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
102233830.63063063,-38593268.31198883,-38.59326831198883,77.4037224757783,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
102393570.99099098,-38649312.53166512,-38.64931253166512,77.37493723899766,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
102553311.35135135,-38682619.76368968,-38.68261976368968,77.35783516620651,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
102713051.7117117,-38693217.20037026,-38.693217200370256,77.35239455409422,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
102872792.07207207,-38681187.53951702,-38.681187539517026,77.358570484329,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
103032532.43243243,-38646668.53732769,-38.64666853732769,77.37629499752624,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
103192272.79279278,-38589852.371311635,-38.589852371311636,77.40547730552854,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
103352013.15315315,-38510984.81585037,-38.51098481585037,77.4460040424426,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
103511753.5135135,-38410364.23372785,-38.41036423372785,77.49773955510906,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
103671493.87387387,-38288340.38768949,-38.288340387689495,77.56052623388943,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
103831234.23423423,-38145313.076795936,-38.14531307679594,77.63418488483703,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
103990974.59459458,-37981730.603027195,-37.981730603027195,77.7185151444715,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
104150714.95495495,-37798088.074260764,-37.79808807426076,77.8132959384948,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
104310455.3153153,-37594925.55038947,-37.59492555038947,77.9182859858671,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
104470195.67567568,-37372826.03996131,-37.37282603996131,78.0332243497022,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
104629936.03603603,-37132413.35531044,-37.13241335531044,78.15783103643821,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
104789676.3963964,-36874349.83470184,-36.874349834701846,78.29180764469147,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
104949416.75675675,-36599333.94053332,-36.59933394053332,78.43483806510649,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
105109157.1171171,-36308097.74312192,-36.30809774312192,78.58658923237071,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
105268897.47747748,-36001404.30004764,-36.001404300047646,78.74671193037207,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
105428637.83783783,-35680044.941432014,-35.680044941432016,78.91484165123649,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
105588378.1981982,-35344836.47189308,-35.34483647189308,79.09059950869593,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
105748118.55855855,-34996618.300238445,-34.996618300238445,79.27359320590391,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
105907858.91891891,-34636249.50823232,-34.63624950823232,79.46341805743985,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
106067599.27927928,-34264605.870003834,-34.264605870003834,79.6596580648259,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
106227339.63963963,-33882576.833844565,-33.88257683384457,79.86188704442752,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
106387080.0,-33491062.47827945,-33.491062478279446,80.06966980612248,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
106546820.36036035,-33090970.454382244,-33.090970454382244,80.28256338061115,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
106706560.72072071,-32683212.92634394,-32.68321292634394,80.50011829270589,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
106866301.08108108,-32268703.522293184,-32.26870352229319,80.72187987738899,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
107026041.44144143,-31848354.30730863,-31.84835430730863,80.94738963486991,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
107185781.8018018,-31423072.790453486,-31.423072790453485,81.17618662031595,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
107345522.16216215,-30993758.977509774,-30.993758977509774,81.40780886337579,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
107505262.52252252,-30561302.480882894,-30.561302480882894,81.6417948120804,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
107665002.88288288,-30126579.697900455,-30.126579697900457,81.87768479518806,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
107824743.24324323,-29690451.068429425,-29.690451068429425,82.11502249655763,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
107984483.6036036,-29253758.422399167,-29.253758422399166,82.35335643468503,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
108144223.96396396,-28817322.427429814,-28.817322427429815,82.59224144013895,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
108303964.32432432,-28381940.146344412,-28.381940146344412,82.83124012328217,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
108463704.68468468,-27948382.713872846,-27.948382713872846,83.06992432437814,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
108623445.04504503,-27517393.141356364,-27.517393141356365,83.30787653795872,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
108783185.4054054,-27089684.257717475,-27.089684257717476,83.54469130317935,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
108942925.76576576,-26665936.79438936,-26.66593679438936,83.7799765518115,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
109102666.12612613,-26246797.621292256,-26.246797621292256,84.0133549055258,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
109262406.48648648,-25832878.140307523,-25.832878140307525,84.24446491420669,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
109422146.84684685,-25424752.842043452,-25.424752842043453,84.47296222720487,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
109581887.2072072,-25022958.030995656,-25.022958030995657,84.69852068968866,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
109741627.56756756,-24627990.723504163,-24.627990723504162,84.92083335658623,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
109901367.92792793,-24240307.722179517,-24.240307722179516,85.13961341702694,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
110061108.28828828,-23860324.869733963,-23.86032486973396,85.35459502267847,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
110220848.64864865,-23488416.484398328,-23.48841648439833,85.56553401393965,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
110380589.009009,-23124914.97834583,-23.12491497834583,85.7722085385771,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
110540329.36936936,-22770110.659774106,-22.770110659774105,85.97441955808284,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
110700069.72972973,-22424251.718527317,-22.424251718527316,86.17199123777002,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
110859810.09009008,-22087544.394368913,-22.087544394368912,86.36477121740982,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
111019550.45045045,-21760153.326247267,-21.760153326247266,86.55263076003256,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
111179290.8108108,-21442202.08013752,-21.44220208013752,86.7354647773615,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
111339031.17117116,-21133773.85228916,-21.13377385228916,86.91319173121212,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
111498771.53153153,-20834912.34397182,-20.83491234397182,87.08575341105742,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
111658511.89189188,-20545622.803088993,-20.545622803088992,87.25311458882636,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
111818252.25225225,-20265873.227322992,-20.26587322732299,87.41526255285719,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
111977992.6126126,-19995595.722795576,-19.995595722795574,87.57220652375709,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
112137732.97297297,-19734688.01156713,-19.73468801156713,87.72397695572303,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
112297473.33333333,-19483015.08066941,-19.48301508066941,87.87062472763938,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
112457213.69369368,-19240410.964764155,-19.240410964764155,88.01222022898621,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
112616954.05405405,-19006680.653952684,-19.006680653952685,88.14885234625595,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
112776694.4144144,-18781602.117727865,-18.781602117727864,88.28062735618272,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
112936434.77477476,-18564928.435562465,-18.564928435562464,88.40766773263414,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
113096175.13513514,-18356390.02417276,-18.35639002417276,88.53011087449292,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
113255915.4954955,-18155696.951077774,-18.155696951077775,88.64810776226768,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
113415655.85585585,-17962541.323702913,-17.96254132370291,88.76182155151355,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
113575396.2162162,-17776599.742948204,-17.776599742948203,88.87142611141473,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
113735136.57657656,-17597535.809857816,-17.597535809857817,88.97710451708554,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
113894876.93693694,-17425002.673793174,-17.425002673793173,89.07904750428189,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
114054617.2972973,-17258645.610324893,-17.258645610324894,89.17745189528704,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
114214357.65765765,-17098104.616920095,-17.098104616920097,89.27251900474697,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
114374098.018018,-16943017.014415365,-16.943017014415364,89.36445303418256,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
114533838.37837836,-16793020.042226806,-16.793020042226807,89.45345946380823,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
114693578.73873875,-16647753.435262168,-16.647753435262167,89.53974345013856,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
114853319.0990991,-16506861.970564067,-16.506861970564067,89.62350823767564,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
115013059.45945945,-16369997.97182725,-16.36999797182725,89.70495359274332,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
115172799.81981981,-16236823.760097671,-16.23682376009767,89.78427426727677,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
115332540.18018016,-16107014.03917528,-16.10701403917528,89.8616585000911,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
115492280.54054055,-15980258.204505252,-15.980258204505251,89.93728656284891,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
115652020.9009009,-15856262.564653844,-15.856262564653843,90.01132935762425,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
115811761.26126125,-15734752.464821938,-15.734752464821938,90.08394707262975,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
115971501.62162161,-15615474.302253805,-15.615474302253805,90.15528790233259,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
116131241.98198196,-15498197.423844226,-15.498197423844225,90.22548683784262,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
116290982.34234235,-15382715.896737454,-15.382715896737455,90.29466453311188,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
116450722.7027027,-15268850.143240407,-15.268850143240407,90.36292625214158,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
116610463.06306306,-15156448.431939935,-15.156448431939936,90.43036090205517,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
116770203.42342341,-15045388.21751847,-15.04538821751847,90.49704015656016,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
116929943.78378376,-14935577.322398767,-14.935577322398768,90.56301767399228,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
117089684.14414415,-14826954.954017252,-14.826954954017252,90.62832841381082,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
117249424.5045045,-14719492.552221794,-14.719492552221794,90.69298805509209,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
117409164.86486486,-14613194.462012876,-14.613194462012876,90.75699252024886,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
117568905.22522521,-14508098.427591013,-14.508098427591014,90.82031760688538,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
117728645.5855856,-14404275.904439706,-14.404275904439706,90.88291873037599,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
117888385.94594595,-14301832.186953658,-14.301832186953659,90.94473077943019,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
118048126.3063063,-14200906.349917062,-14.200906349917062,91.0056680865736,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
118207866.66666666,-14101671.002943331,-14.10167100294333,91.0656245151291,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
118367607.02702701,-14004331.85779885,-14.00433185779885,91.12447366392377,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
118527347.3873874,-13909127.109350067,-13.909127109350067,91.18206919057089,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
118687087.74774775,-13816326.631689986,-13.816326631689986,91.23824525377802,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
118846828.1081081,-13726230.991813442,-13.726230991813441,91.29281707471183,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
119006568.46846846,-13639170.284017703,-13.639170284017702,91.34558161700235,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
119166308.82882881,-13555502.78900351,-13.55550278900351,91.39631838449334,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
119326049.1891892,-13475613.462435266,-13.475613462435266,91.44479033534077,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
119485789.54954955,-13399912.258488674,-13.399912258488675,91.49074491052328,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
119645529.9099099,-13328832.294662198,-13.328832294662199,91.53391517426331,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
119805270.27027026,-13262827.864856707,-13.262827864856707,91.57402106325804,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
119965010.63063061,-13202372.308427386,-13.202372308427385,91.61077074099472,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
120124750.990991,-13147955.743585208,-13.147955743585209,91.64386205277246,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
120284491.35135135,-13100082.674165938,-13.100082674165938,91.67298407637826,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
120444231.7117117,-13059269.47939151,-13.05926947939151,91.6978187626724,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
120603972.07207206,-13026041.796819013,-13.026041796819012,91.71804265963372,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
120763712.43243241,-13000931.809202716,-13.000931809202715,91.73332871270402,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
120923452.7927928,-12984475.446484096,-12.984475446484096,91.7433481335615,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
121083193.15315315,-12977209.514570279,-12.977209514570278,91.7477723287528,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
121242933.5135135,-12979668.762960706,-12.979668762960706,91.74627487893125,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
121402673.87387386,-12992382.903634217,-12.992382903634217,91.73853355879488,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
121562414.23423424,-13015873.593911342,-13.015873593911342,91.72423238720211,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
121722154.5945946,-13050651.396258522,-13.050651396258521,91.70306369637429,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
121881894.95495495,-13097212.728201939,-13.097212728201939,91.6747302085852,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
122041635.3153153,-13156036.815665059,-13.15603681566506,91.6389471082971,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
122201375.67567566,-13227582.663137948,-13.227582663137948,91.59544409734072,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
122361116.03603604,-13312286.054125099,-13.3122860541251,91.54396742046433,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
122520856.3963964,-13410556.595302798,-13.410556595302797,91.48428184840095,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
122680596.75675675,-13522774.817746324,-13.522774817746324,91.41617260553248,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
122840337.1171171,-13649289.348460935,-13.649289348460934,91.33944722927198,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
123000077.47747746,-13790414.165270083,-13.790414165270082,91.25393734844542,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
123159817.83783785,-13946425.947879639,-13.94642594787964,91.15950036823526,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
123319558.1981982,-14117561.537647342,-14.117561537647342,91.0560210496555,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
123479298.55855855,-14304015.518246852,-14.304015518246851,90.94341297205688,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
123639038.91891891,-14505937.929020897,-14.505937929020897,90.82161986781699,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
123798779.27927926,-14723432.122376475,-14.723432122376476,90.6906168191429,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
123958519.63963965,-14956552.776081938,-14.956552776081939,90.55041130780413,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
