source_file,source_sheet,sensor,date_iso,source_column,edz_band_cm,edz_min_cm,edz_max_cm,taupe_value,quantity_note
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-09-30T00:00:00,MV EDZ 30-40,30-40,30,40,10.069743316870312,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-09-30T00:00:00,MV EDZ 40-50,40-50,40,50,10.05650182155337,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-10T00:00:00,MV EDZ 0-50,0-50,0,50,9.989839607870314,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-10T00:00:00,MV EDZ 0-10,0-10,0,10,9.923031451795623,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.01704595125678,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.040381176757814,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.056957596082606,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.038506514918557,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-20T00:00:00,MV EDZ 0-50,0-50,0,50,9.99280649224954,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-20T00:00:00,MV EDZ 0-10,0-10,0,10,9.926923141958328,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.01595640057238,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.044589368842008,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.063001752278371,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.037402190163906,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-30T00:00:00,MV EDZ 0-50,0-50,0,50,9.994940131829404,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-30T00:00:00,MV EDZ 0-10,0-10,0,10,9.93103144252651,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-30T00:00:00,MV EDZ 10-20,10-20,10,20,10.013344561057917,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-30T00:00:00,MV EDZ 20-30,20-30,20,30,10.049030829327544,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-30T00:00:00,MV EDZ 30-40,30-40,30,40,10.063899056276304,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-10-30T00:00:00,MV EDZ 40-50,40-50,40,50,10.039169472374649,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-10T00:00:00,MV EDZ 0-50,0-50,0,50,9.997000394933917,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-10T00:00:00,MV EDZ 0-10,0-10,0,10,9.939905217596241,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.014867605311531,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.045254817382812,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.057404555932813,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.045148327341074,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.007266444965786,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-20T00:00:00,MV EDZ 0-10,0-10,0,10,9.938663662343142,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.031058919025376,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.059963489257814,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.074930266950375,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.055385258937152,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-30T00:00:00,MV EDZ 0-50,0-50,0,50,10.01296503661446,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-30T00:00:00,MV EDZ 0-10,0-10,0,10,9.948210052203681,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-30T00:00:00,MV EDZ 10-20,10-20,10,20,10.035904461923101,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-30T00:00:00,MV EDZ 20-30,20-30,20,30,10.063997789231985,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-30T00:00:00,MV EDZ 30-40,30-40,30,40,10.083535031996862,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-11-30T00:00:00,MV EDZ 40-50,40-50,40,50,10.058513537929919,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-10T00:00:00,MV EDZ 0-50,0-50,0,50,10.026290902562689,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-10T00:00:00,MV EDZ 0-10,0-10,0,10,9.958239671914423,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.052756138007814,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.077516163457194,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.099958456439012,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.080124139334877,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.022017483098914,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-20T00:00:00,MV EDZ 0-10,0-10,0,10,9.950085302826096,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.045861351708744,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.076837661197377,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.09195528186515,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.065012384678369,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-31T00:00:00,MV EDZ 0-50,0-50,0,50,10.015049440100086,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-31T00:00:00,MV EDZ 0-10,0-10,0,10,9.949668368946966,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-31T00:00:00,MV EDZ 10-20,10-20,10,20,10.039216626373,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-31T00:00:00,MV EDZ 20-30,20-30,20,30,10.064671124394694,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-31T00:00:00,MV EDZ 30-40,30-40,30,40,10.080586386333124,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2020-12-31T00:00:00,MV EDZ 40-50,40-50,40,50,10.053823340386016,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-10T00:00:00,MV EDZ 0-50,0-50,0,50,10.028938409182746,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-10T00:00:00,MV EDZ 0-10,0-10,0,10,9.953634120834879,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.054986457093555,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.084316143441697,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.101334145906986,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.07786004173674,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.016208640495183,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-20T00:00:00,MV EDZ 0-10,0-10,0,10,9.946129311010498,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.0345814998105,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.075255546850787,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.094009705659053,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.059856041943352,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-30T00:00:00,MV EDZ 0-50,0-50,0,50,10.031824516710389,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-30T00:00:00,MV EDZ 0-10,0-10,0,10,9.96307020349242,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-30T00:00:00,MV EDZ 10-20,10-20,10,20,10.056102749771757,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-30T00:00:00,MV EDZ 20-30,20-30,20,30,10.084543277803784,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-30T00:00:00,MV EDZ 30-40,30-40,30,40,10.099729280620313,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-01-30T00:00:00,MV EDZ 40-50,40-50,40,50,10.077181401687668,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-10T00:00:00,MV EDZ 0-50,0-50,0,50,10.00312116202549,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-10T00:00:00,MV EDZ 0-10,0-10,0,10,9.93412059989996,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.02535122369996,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.057726441866285,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.062777501821241,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.053154399975377,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.013427997697315,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-20T00:00:00,MV EDZ 0-10,0-10,0,10,9.951128166320416,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.02930052945926,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.067142346695832,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.070418969068143,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-02-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.050926562707813,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-01T00:00:00,MV EDZ 0-50,0-50,0,50,10.016363265226584,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-01T00:00:00,MV EDZ 0-10,0-10,0,10,9.947377393123102,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-01T00:00:00,MV EDZ 10-20,10-20,10,20,10.04032219203674,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-01T00:00:00,MV EDZ 20-30,20-30,20,30,10.069392085203061,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-01T00:00:00,MV EDZ 30-40,30-40,30,40,10.074478593257194,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-01T00:00:00,MV EDZ 40-50,40-50,40,50,10.059408419737771,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-10T00:00:00,MV EDZ 0-50,0-50,0,50,10.013273662117843,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-10T00:00:00,MV EDZ 0-10,0-10,0,10,9.945713525375169,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.031498818586325,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.06669276159769,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.084443334961737,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.053154399975377,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.051224678143466,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-20T00:00:00,MV EDZ 0-10,0-10,0,10,9.976383517250166,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.07836090161835,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.106258831458227,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.115150870132194,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.09605742995988,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-31T00:00:00,MV EDZ 0-50,0-50,0,50,10.054704934591175,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-31T00:00:00,MV EDZ 0-10,0-10,0,10,9.989174364202647,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-31T00:00:00,MV EDZ 10-20,10-20,10,20,10.076551264118349,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-31T00:00:00,MV EDZ 20-30,20-30,20,30,10.099830114257813,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-31T00:00:00,MV EDZ 30-40,30-40,30,40,10.130008610132194,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-03-31T00:00:00,MV EDZ 40-50,40-50,40,50,10.103390534009467,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-04-12T18:00:00,MV EDZ 0-50,0-50,0,50,10.052410301698032,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-04-12T18:00:00,MV EDZ 0-10,0-10,0,10,9.978720362392213,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-04-12T18:00:00,MV EDZ 10-20,10-20,10,20,10.082666541326512,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-04-12T18:00:00,MV EDZ 20-30,20-30,20,30,10.104189874523826,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-04-12T18:00:00,MV EDZ 30-40,30-40,30,40,10.111225087309364,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-04-12T18:00:00,MV EDZ 40-50,40-50,40,50,10.101324971042008,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A8,A8,2021-04-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.100049149408099,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
