group,segment_label,start_label,end_label,sample_index,sample_count,sample_fraction,distance_along_segment_m,segment_length_2d_m,sample_spacing_target_m,lookup_x,lookup_y,lookup_status,inside_mesh_bbox,distance_to_mesh_bbox_m,containing_cell_id,nearest_cell_id,lookup_cell_id,lookup_material_id,nearest_centroid_x,nearest_centroid_y,nearest_centroid_distance_m
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,21,45,0.4772727272727273,2.09999999999999,4.399999999999978,0.1,-0.020680278735772797,-3.20898700000003,inside_cell,True,0.0,4090,4090,4090,0,0.004215114409997399,-3.2141350842873435,0.02542210399852357
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,22,45,0.5,2.199999999999989,4.399999999999978,0.1,-0.020680279870650686,-3.3089870000000294,inside_cell,True,0.0,6096,6096,6096,0,0.04870276912270233,-3.3678776676711433,0.09100614389349544
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,23,45,0.5227272727272727,2.2999999999999883,4.399999999999978,0.1,-0.020680281005528576,-3.408987000000028,inside_cell,True,0.0,6096,6096,6096,0,0.04870276912270233,-3.3678776676711433,0.0806472866848185
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,24,45,0.5454545454545454,2.399999999999988,4.399999999999978,0.1,-0.020680282140406462,-3.508987000000028,inside_cell,True,0.0,6838,6838,6838,0,-0.06421871880925634,-3.4785739289536832,0.053108853857313246
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,25,45,0.5681818181818182,2.499999999999988,4.399999999999978,0.1,-0.02068028327528435,-3.6089870000000275,inside_cell,True,0.0,6637,6637,6637,0,-0.05817555676979106,-3.6505584869347403,0.05598289078272802
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,26,45,0.5909090909090909,2.599999999999987,4.399999999999978,0.1,-0.02068028441016224,-3.708987000000027,inside_cell,True,0.0,6637,6637,6637,0,-0.05817555676979106,-3.6505584869347403,0.06942468284654342
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,27,45,0.6136363636363636,2.699999999999987,4.399999999999978,0.1,-0.02068028554504013,-3.8089870000000268,inside_cell,True,0.0,3419,3419,3419,0,0.060302191251343264,-3.731467937023146,0.11210426697004167
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,28,45,0.6363636363636364,2.799999999999986,4.399999999999978,0.1,-0.020680286679918017,-3.9089870000000264,inside_cell,True,0.0,4374,4374,4374,0,0.06620238291888993,-3.91918991176329,0.08747969870241078
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,29,45,0.6590909090909091,2.8999999999999853,4.399999999999978,0.1,-0.020680287814795906,-4.008987000000025,inside_cell,True,0.0,4375,4375,4375,0,-0.03831106610392774,-4.025980255555214,0.024487038968492664
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,30,45,0.6818181818181818,2.999999999999985,4.399999999999978,0.1,-0.020680288949673796,-4.108987000000025,inside_cell,True,0.0,4375,4375,4375,0,-0.03831106610392774,-4.025980255555214,0.08485849354301014
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,31,45,0.7045454545454546,3.099999999999985,4.399999999999978,0.1,-0.020680290084551686,-4.2089870000000245,inside_cell,True,0.0,3923,3923,3923,0,-0.0018190457071440697,-4.228303198370466,0.026997445415271173
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,32,45,0.7272727272727273,3.199999999999984,4.399999999999978,0.1,-0.02068029121942957,-4.308987000000024,inside_cell,True,0.0,3923,3923,3923,0,-0.0018190457071440697,-4.228303198370466,0.0828590515735762
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,33,45,0.75,3.299999999999984,4.399999999999978,0.1,-0.02068029235430746,-4.408987000000024,inside_cell,True,0.0,5477,3923,5477,0,-0.0018190457071440697,-4.228303198370466,0.1816655795586892
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,34,45,0.7727272727272727,3.399999999999983,4.399999999999978,0.1,-0.02068029348918535,-4.5089870000000225,inside_cell,True,0.0,5598,4575,5598,0,-0.21589432400170505,-4.462674816123523,0.20063234057437912
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,35,45,0.7954545454545454,3.4999999999999822,4.399999999999978,0.1,-0.020680294624063237,-4.608987000000022,inside_cell,True,0.0,5598,5598,5598,0,-0.09626826232108683,-4.6999483300581995,0.11826878043896011
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,36,45,0.8181818181818182,3.5999999999999823,4.399999999999978,0.1,-0.020680295758941127,-4.708987000000022,inside_cell,True,0.0,5598,5598,5598,0,-0.09626826232108683,-4.6999483300581995,0.07612646217523351
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,37,45,0.8409090909090909,3.699999999999982,4.399999999999978,0.1,-0.020680296893819016,-4.808987000000021,inside_cell,True,0.0,5598,5598,5598,0,-0.09626826232108683,-4.6999483300581995,0.1326761925143898
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,38,45,0.8636363636363636,3.799999999999981,4.399999999999978,0.1,-0.020680298028696906,-4.908987000000021,inside_cell,True,0.0,5598,5598,5598,0,-0.09626826232108683,-4.6999483300581995,0.22228519041293204
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,39,45,0.8863636363636364,3.8999999999999804,4.399999999999978,0.1,-0.020680299163574792,-5.008987000000021,outside_mesh_bbox_nearest_cell,False,0.008987000000020728,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.2775495924073263
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,40,45,0.9090909090909091,3.99999999999998,4.399999999999978,0.1,-0.02068030029845268,-5.1089870000000195,outside_mesh_bbox_nearest_cell,False,0.10898700000001948,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.33440476755434995
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,41,45,0.9318181818181818,4.099999999999979,4.399999999999978,0.1,-0.02068030143333057,-5.208987000000019,outside_mesh_bbox_nearest_cell,False,0.20898700000001913,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.40819029983658944
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,42,45,0.9545454545454546,4.19999999999998,4.399999999999978,0.1,-0.02068030256820846,-5.30898700000002,outside_mesh_bbox_nearest_cell,False,0.30898700000001966,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.49133704643380127
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,43,45,0.9772727272727273,4.2999999999999785,4.399999999999978,0.1,-0.020680303703086347,-5.408987000000018,outside_mesh_bbox_nearest_cell,False,0.4089870000000184,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.5798317562154528
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,44,45,1.0,4.399999999999978,4.399999999999978,0.1,-0.020680304837964236,-5.508987000000018,outside_mesh_bbox_nearest_cell,False,0.5089870000000181,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.6715635769110039
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,0,44,0.0,0.0,4.299999983169249,0.1,13.4301496587296,-0.1449869999999851,outside_mesh_bbox_nearest_cell,False,8.4301496587296,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,8.538625928584645
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,1,44,0.023255813953488372,0.09999999960858719,4.299999983169249,0.1,13.5286304335886,-0.1623518180205899,outside_mesh_bbox_nearest_cell,False,8.5286304335886,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,8.635693784319697
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,2,44,0.046511627906976744,0.19999999921717437,4.299999983169249,0.1,13.627111208447598,-0.17971663604119467,outside_mesh_bbox_nearest_cell,False,8.627111208447598,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,8.732827808025368
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,3,44,0.06976744186046512,0.29999999882576156,4.299999983169249,0.1,13.725591983306595,-0.19708145406179944,outside_mesh_bbox_nearest_cell,False,8.725591983306595,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,8.830025816074821
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,4,44,0.09302325581395349,0.39999999843434875,4.299999983169249,0.1,13.824072758165594,-0.21444627208240424,outside_mesh_bbox_nearest_cell,False,8.824072758165594,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,8.927285718532703
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,5,44,0.11627906976744186,0.4999999980429359,4.299999983169249,0.1,13.922553533024592,-0.23181109010300904,outside_mesh_bbox_nearest_cell,False,8.922553533024592,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.024605514255544
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,6,44,0.13953488372093023,0.5999999976515231,4.299999983169249,0.1,14.02103430788359,-0.24917590812361382,outside_mesh_bbox_nearest_cell,False,9.02103430788359,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.12198328629189
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,7,44,0.16279069767441862,0.6999999972601103,4.299999983169249,0.1,14.11951508274259,-0.2665407261442186,outside_mesh_bbox_nearest_cell,False,9.11951508274259,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.2194171975613
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,8,44,0.18604651162790697,0.7999999968686975,4.299999983169249,0.1,14.217995857601586,-0.2839055441648234,outside_mesh_bbox_nearest_cell,False,9.217995857601586,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.31690548679297
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,9,44,0.20930232558139536,0.8999999964772847,4.299999983169249,0.1,14.316476632460585,-0.3012703621854282,outside_mesh_bbox_nearest_cell,False,9.316476632460585,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.414446464706264
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,10,44,0.23255813953488372,0.9999999960858718,4.299999983169249,0.1,14.414957407319584,-0.318635180206033,outside_mesh_bbox_nearest_cell,False,9.414957407319584,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.512038510416737
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,11,44,0.2558139534883721,1.099999995694459,4.299999983169249,0.1,14.513438182178582,-0.33599999822663773,outside_mesh_bbox_nearest_cell,False,9.513438182178582,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.609680068052487
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,12,44,0.27906976744186046,1.1999999953030462,4.299999983169249,0.1,14.611918957037581,-0.35336481624724253,outside_mesh_bbox_nearest_cell,False,9.611918957037581,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.707369643566835
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,13,44,0.3023255813953488,1.2999999949116332,4.299999983169249,0.1,14.71039973189658,-0.37072963426784733,outside_mesh_bbox_nearest_cell,False,9.71039973189658,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.805105801734317
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,14,44,0.32558139534883723,1.3999999945202206,4.299999983169249,0.1,14.808880506755578,-0.3880944522884521,outside_mesh_bbox_nearest_cell,False,9.808880506755578,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,9.902887163318004
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,15,44,0.3488372093023256,1.4999999941288078,4.299999983169249,0.1,14.907361281614575,-0.4054592703090569,outside_mesh_bbox_nearest_cell,False,9.907361281614575,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.00071240239696
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,16,44,0.37209302325581395,1.599999993737395,4.299999983169249,0.1,15.005842056473574,-0.4228240883296617,outside_mesh_bbox_nearest_cell,False,10.005842056473574,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.098580243843575
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,17,44,0.3953488372093023,1.699999993345982,4.299999983169249,0.1,15.104322831332572,-0.4401889063502664,outside_mesh_bbox_nearest_cell,False,10.104322831332572,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.196489460941082
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,18,44,0.4186046511627907,1.7999999929545694,4.299999983169249,0.1,15.202803606191571,-0.4575537243708713,outside_mesh_bbox_nearest_cell,False,10.202803606191571,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.294438873132464
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,19,44,0.4418604651162791,1.8999999925631565,4.299999983169249,0.1,15.301284381050568,-0.474918542391476,outside_mesh_bbox_nearest_cell,False,10.301284381050568,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.392427343892402
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,20,44,0.46511627906976744,1.9999999921717435,4.299999983169249,0.1,15.399765155909567,-0.4922833604120808,outside_mesh_bbox_nearest_cell,False,10.399765155909567,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.49045377871461
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,21,44,0.4883720930232558,2.0999999917803307,4.299999983169249,0.1,15.498245930768565,-0.5096481784326856,outside_mesh_bbox_nearest_cell,False,10.498245930768565,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.588517123207394
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,22,44,0.5116279069767442,2.199999991388918,4.299999983169249,0.1,15.596726705627564,-0.5270129964532904,outside_mesh_bbox_nearest_cell,False,10.596726705627564,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.686616361290797
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,23,44,0.5348837209302325,2.299999990997505,4.299999983169249,0.1,15.695207480486562,-0.5443778144738951,outside_mesh_bbox_nearest_cell,False,10.695207480486562,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.784750513489108
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,24,44,0.5581395348837209,2.3999999906060925,4.299999983169249,0.1,15.793688255345561,-0.5617426324945,outside_mesh_bbox_nearest_cell,False,10.793688255345561,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.882918635312976
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,25,44,0.5813953488372093,2.49999999021468,4.299999983169249,0.1,15.89216903020456,-0.5791074505151048,outside_mesh_bbox_nearest_cell,False,10.89216903020456,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,10.98111981572575
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,26,44,0.6046511627906976,2.5999999898232664,4.299999983169249,0.1,15.990649805063557,-0.5964722685357096,outside_mesh_bbox_nearest_cell,False,10.990649805063557,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.079353175689022
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,27,44,0.627906976744186,2.699999989431854,4.299999983169249,0.1,16.089130579922553,-0.6138370865563143,outside_mesh_bbox_nearest_cell,False,11.089130579922553,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.177617866782688
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,28,44,0.6511627906976745,2.7999999890404412,4.299999983169249,0.1,16.187611354781552,-0.631201904576919,outside_mesh_bbox_nearest_cell,False,11.187611354781552,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.275913069895145
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,29,44,0.6744186046511628,2.899999988649028,4.299999983169249,0.1,16.28609212964055,-0.6485667225975239,outside_mesh_bbox_nearest_cell,False,11.28609212964055,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.37423799397956
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,30,44,0.6976744186046512,2.9999999882576156,4.299999983169249,0.1,16.38457290449955,-0.6659315406181286,outside_mesh_bbox_nearest_cell,False,11.38457290449955,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.472591874872375
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,31,44,0.7209302325581395,3.0999999878662026,4.299999983169249,0.1,16.483053679358548,-0.6832963586387334,outside_mesh_bbox_nearest_cell,False,11.483053679358548,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.570973974170478
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,32,44,0.7441860465116279,3.19999998747479,4.299999983169249,0.1,16.581534454217547,-0.7006611766593382,outside_mesh_bbox_nearest_cell,False,11.581534454217547,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.66938357816371
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,33,44,0.7674418604651163,3.299999987083377,4.299999983169249,0.1,16.680015229076545,-0.718025994679943,outside_mesh_bbox_nearest_cell,False,11.680015229076545,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.767819996819576
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,34,44,0.7906976744186046,3.399999986691964,4.299999983169249,0.1,16.778496003935544,-0.7353908127005477,outside_mesh_bbox_nearest_cell,False,11.778496003935544,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.866282562817215
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,35,44,0.813953488372093,3.4999999863005513,4.299999983169249,0.1,16.876976778794543,-0.7527556307211526,outside_mesh_bbox_nearest_cell,False,11.876976778794543,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,11.964770630627923
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,36,44,0.8372093023255814,3.5999999859091387,4.299999983169249,0.1,16.97545755365354,-0.7701204487417574,outside_mesh_bbox_nearest_cell,False,11.975457553653541,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,12.06328357563962
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,37,44,0.8604651162790697,3.6999999855177257,4.299999983169249,0.1,17.07393832851254,-0.7874852667623622,outside_mesh_bbox_nearest_cell,False,12.07393832851254,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,12.161820793322853
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,38,44,0.8837209302325582,3.799999985126313,4.299999983169249,0.1,17.17241910337154,-0.8048500847829669,outside_mesh_bbox_nearest_cell,False,12.172419103371539,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,12.260381698436108
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,39,44,0.9069767441860465,3.8999999847349,4.299999983169249,0.1,17.270899878230534,-0.8222149028035717,outside_mesh_bbox_nearest_cell,False,12.270899878230534,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,12.358965724268247
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,40,44,0.9302325581395349,3.999999984343487,4.299999983169249,0.1,17.369380653089532,-0.8395797208241765,outside_mesh_bbox_nearest_cell,False,12.369380653089532,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,12.457572321916144
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,41,44,0.9534883720930233,4.099999983952075,4.299999983169249,0.1,17.46786142794853,-0.8569445388447813,outside_mesh_bbox_nearest_cell,False,12.467861427948531,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,12.556200959595559
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,42,44,0.9767441860465116,4.199999983560661,4.299999983169249,0.1,17.56634220280753,-0.874309356865386,outside_mesh_bbox_nearest_cell,False,12.56634220280753,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,12.654851121983581
Taupe,BCD-A7,BCD-A7 Anfang,BCD-A7 Ende,43,44,1.0,4.299999983169249,4.299999983169249,0.1,17.664822977666528,-0.8916741748859909,outside_mesh_bbox_nearest_cell,False,12.664822977666528,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,12.753522309590918
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,0,41,0.0,0.0,4.0,0.1,12.280088358506426,-1.2929870000000097,outside_mesh_bbox_nearest_cell,False,7.2800883585064255,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,7.388668637100809
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,1,41,0.025,0.1,4.0,0.1,12.280088357380277,-1.3929870000000097,outside_mesh_bbox_nearest_cell,False,7.2800883573802775,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,7.396838014252883
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,2,41,0.05,0.2,4.0,0.1,12.28008835625413,-1.4929870000000096,outside_mesh_bbox_nearest_cell,False,7.280088356254129,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.39506935189412
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,3,41,0.075,0.3,4.0,0.1,12.280088355127981,-1.5929870000000097,outside_mesh_bbox_nearest_cell,False,7.280088355127981,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.391839090686439
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,4,41,0.1,0.4,4.0,0.1,12.280088354001833,-1.6929870000000098,outside_mesh_bbox_nearest_cell,False,7.280088354001833,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.389960728304076
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,5,41,0.125,0.5,4.0,0.1,12.280088352875685,-1.7929870000000097,outside_mesh_bbox_nearest_cell,False,7.280088352875685,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.389435295687547
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,6,41,0.15,0.6,4.0,0.1,12.280088351749537,-1.8929870000000095,outside_mesh_bbox_nearest_cell,False,7.280088351749537,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.39026308140849
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,7,41,0.175,0.7,4.0,0.1,12.280088350623389,-1.9929870000000096,outside_mesh_bbox_nearest_cell,False,7.280088350623389,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.392443630877796
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,8,41,0.2,0.8,4.0,0.1,12.280088349497241,-2.0929870000000097,outside_mesh_bbox_nearest_cell,False,7.280088349497241,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.395975747592882
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,9,41,0.225,0.9,4.0,0.1,12.280088348371093,-2.19298700000001,outside_mesh_bbox_nearest_cell,False,7.280088348371093,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.400857496416108
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,10,41,0.25,1.0,4.0,0.1,12.280088347244945,-2.29298700000001,outside_mesh_bbox_nearest_cell,False,7.280088347244945,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.403617558773293
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,11,41,0.275,1.1,4.0,0.1,12.280088346118797,-2.3929870000000095,outside_mesh_bbox_nearest_cell,False,7.280088346118797,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.398219177450382
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,12,41,0.3,1.2,4.0,0.1,12.280088344992649,-2.4929870000000096,outside_mesh_bbox_nearest_cell,False,7.280088344992649,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.394169394774033
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,13,41,0.325,1.3,4.0,0.1,12.2800883438665,-2.5929870000000097,outside_mesh_bbox_nearest_cell,False,7.280088343866501,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.391470427434
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,14,41,0.35,1.4,4.0,0.1,12.280088342740353,-2.6929870000000093,outside_mesh_bbox_nearest_cell,False,7.280088342740353,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.390123755435342
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,15,41,0.375,1.5,4.0,0.1,12.280088341614205,-2.79298700000001,outside_mesh_bbox_nearest_cell,False,7.280088341614205,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.390130118047188
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,16,41,0.4,1.6,4.0,0.1,12.280088340488057,-2.8929870000000095,outside_mesh_bbox_nearest_cell,False,7.2800883404880565,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.391489511775453
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,17,41,0.425,1.7,4.0,0.1,12.280088339361908,-2.9929870000000096,outside_mesh_bbox_nearest_cell,False,7.2800883393619085,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.394201190372421
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,18,41,0.45,1.8,4.0,0.1,12.28008833823576,-3.0929870000000097,outside_mesh_bbox_nearest_cell,False,7.28008833823576,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.39826366688315
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,19,41,0.475,1.9,4.0,0.1,12.280088337109612,-3.1929870000000093,outside_mesh_bbox_nearest_cell,False,7.280088337109612,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.403674717715635
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,20,41,0.5,2.0,4.0,0.1,12.280088335983464,-3.29298700000001,outside_mesh_bbox_nearest_cell,False,7.280088335983464,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.410431388708763
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,21,41,0.525,2.1,4.0,0.1,12.280088334857316,-3.3929870000000095,outside_mesh_bbox_nearest_cell,False,7.280088334857316,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.418530003159553
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,22,41,0.55,2.2,4.0,0.1,12.280088333731168,-3.49298700000001,outside_mesh_bbox_nearest_cell,False,7.280088333731168,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.427966171759055
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,23,41,0.575,2.3,4.0,0.1,12.28008833260502,-3.5929870000000097,outside_mesh_bbox_nearest_cell,False,7.28008833260502,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.438734804374683
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,24,41,0.6,2.4,4.0,0.1,12.280088331478872,-3.6929870000000093,outside_mesh_bbox_nearest_cell,False,7.280088331478872,-1,7663,7663,0,4.890130566926607,-2.7425167116862066,7.450830123605935
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,25,41,0.625,2.5,4.0,0.1,12.280088330352724,-3.79298700000001,outside_mesh_bbox_nearest_cell,False,7.280088330352724,-1,5631,5631,0,4.841259201623154,-4.256107998281497,7.453231504889994
Taupe,BCD-A8,BCD-A8 Anfang,BCD-A8 Ende,26,41,0.65,2.6,4.0,0.1,12.280088329226576,-3.8929870000000095,outside_mesh_bbox_nearest_cell,False,7.280088329226576,-1,5631,5631,0,4.841259201623154,-4.256107998281497,7.447686597130282
