candidate_id,candidate_family,source_kind,mesh_path,mesh,candidate_index,evaluation_source,evaluation_source_path,active_row_count,effective_objective_weight,outside_configured_scalar_row_count,rows_ge_1_log10,rows_ge_2_log10,top_5_current_row_loss_share,top_10_current_row_loss_share,objective_current_duplicate_weighted_gaussian,objective_capped_gaussian_abs1_log10,objective_huber_delta_2sigma,objective_student_t_nu4,objective_configured_scalar_inside_only_gaussian,rmse_current_duplicate_weighted_gaussian,rmse_capped_gaussian_abs1_log10,rmse_huber_delta_2sigma,rmse_student_t_nu4,rmse_configured_scalar_inside_only_gaussian,mae_current_duplicate_weighted_gaussian,mae_capped_gaussian_abs1_log10,mae_huber_delta_2sigma,mae_student_t_nu4,mae_configured_scalar_inside_only_gaussian,max_abs_current_duplicate_weighted_gaussian,max_abs_capped_gaussian_abs1_log10,max_abs_huber_delta_2sigma,max_abs_student_t_nu4,max_abs_configured_scalar_inside_only_gaussian,support_group_count,support_observed_range_ge_1_count,objective_support_cell_weighted_mean_unit_gaussian,objective_support_cell_weighted_median_unit_gaussian,rmse_support_cell_weighted_mean_unit_gaussian,rmse_support_cell_weighted_median_unit_gaussian,mae_support_cell_weighted_mean_unit_gaussian,mae_support_cell_weighted_median_unit_gaussian,max_abs_support_cell_weighted_mean_unit_gaussian,max_abs_support_cell_weighted_median_unit_gaussian,rank_current_duplicate_weighted_gaussian,rank_capped_gaussian_abs1_log10,rank_huber_delta_2sigma,rank_student_t_nu4,rank_support_cell_weighted_mean_unit_gaussian,rank_support_cell_weighted_median_unit_gaussian,rank_configured_scalar_inside_only_gaussian
continuous_bayesian_candidate_plan/length_0p014m_shift_1p206,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p014m_shift_1p206/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p014m_shift_1p206/bulk_w_projections.vtu,100,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p014m_shift_1p206/permeability_fit_evaluation.csv,75,52.0,2,46,16,0.3575591833677471,0.5339363362327878,289.9712976690285,71.59028108870005,195.0297659035843,129.4686749866515,275.02238273819427,1.6697860804635694,0.829679508841424,1.6697860804635694,1.6697860804635694,1.642040763800429,1.335133161011009,0.7416740994009889,1.335133161011009,1.335133161011009,1.3077054699958044,4.214902074766179,1.0,4.214902074766179,4.214902074766179,4.214902074766179,30,16,12.424683290606882,193.01812245323072,0.45505829829094213,1.7935910089967126,0.3537493615544303,1.3832091424603974,1.1453831224111735,4.214902074766179,419.0,427.0,429.0,424.0,422.0,486.0,466.0
local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0015_s1_r6,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0015_s1_r6/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0015_s1_r6/bulk_w_projections.vtu,258,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0015_s1_r6/permeability_fit_evaluation.csv,75,52.0,2,44,24,0.2848800449981353,0.4326855224484988,290.02100372061454,68.8228344685855,192.3036451486798,127.95529468695936,260.2470043672567,1.669929189311212,0.8134851097201466,1.669929189311212,1.669929189311212,1.5973231417865423,1.3512816120576996,0.7576238684034001,1.3512816120576996,1.3512816120576996,1.3021230654598643,3.946371331785791,1.0,3.946371331785791,3.946371331785791,3.946371331785791,30,16,11.767977241605964,91.59863378440231,0.4428690032354557,1.2355743184473789,0.43938504403041284,0.9681259643982103,0.4948263382898226,3.0904799890053045,420.0,380.0,394.0,396.0,403.0,5.0,401.0
local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p003_s1_r6,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p003_s1_r6/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p003_s1_r6/bulk_w_projections.vtu,264,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p003_s1_r6/permeability_fit_evaluation.csv,75,52.0,2,44,24,0.2848800449981353,0.4326855224484988,290.02100372061454,68.8228344685855,192.3036451486798,127.95529468695936,260.2470043672567,1.669929189311212,0.8134851097201466,1.669929189311212,1.669929189311212,1.5973231417865423,1.3512816120576996,0.7576238684034001,1.3512816120576996,1.3512816120576996,1.3021230654598643,3.946371331785791,1.0,3.946371331785791,3.946371331785791,3.946371331785791,30,16,11.767977241605964,91.59863378440231,0.4428690032354557,1.2355743184473789,0.43938504403041284,0.9681259643982103,0.4948263382898226,3.0904799890053045,420.0,380.0,394.0,396.0,403.0,5.0,401.0
local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0075_s1_r6,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0075_s1_r6/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0075_s1_r6/bulk_w_projections.vtu,270,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0075_s1_r6/permeability_fit_evaluation.csv,75,52.0,2,44,24,0.2848800449981353,0.4326855224484988,290.02100372061454,68.8228344685855,192.3036451486798,127.95529468695936,260.2470043672567,1.669929189311212,0.8134851097201466,1.669929189311212,1.669929189311212,1.5973231417865423,1.3512816120576996,0.7576238684034001,1.3512816120576996,1.3512816120576996,1.3021230654598643,3.946371331785791,1.0,3.946371331785791,3.946371331785791,3.946371331785791,30,16,11.767977241605964,91.59863378440231,0.4428690032354557,1.2355743184473789,0.43938504403041284,0.9681259643982103,0.4948263382898226,3.0904799890053045,420.0,380.0,394.0,396.0,403.0,5.0,401.0
local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p015_s1_r6,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p015_s1_r6/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p015_s1_r6/bulk_w_projections.vtu,276,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p015_s1_r6/permeability_fit_evaluation.csv,75,52.0,2,44,24,0.2848800449981353,0.4326855224484988,290.02100372061454,68.8228344685855,192.3036451486798,127.95529468695936,260.2470043672567,1.669929189311212,0.8134851097201466,1.669929189311212,1.669929189311212,1.5973231417865423,1.3512816120576996,0.7576238684034001,1.3512816120576996,1.3512816120576996,1.3021230654598643,3.946371331785791,1.0,3.946371331785791,3.946371331785791,3.946371331785791,30,16,11.767977241605964,91.59863378440231,0.4428690032354557,1.2355743184473789,0.43938504403041284,0.9681259643982103,0.4948263382898226,3.0904799890053045,420.0,380.0,394.0,396.0,403.0,5.0,401.0
continuous_bayesian_candidate_plan/length_0p019m_shift_0p795,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p019m_shift_0p795/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p019m_shift_0p795/bulk_w_projections.vtu,124,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p019m_shift_0p795/permeability_fit_evaluation.csv,75,52.0,2,48,23,0.2905103923710039,0.4452269845048798,290.3022533497429,71.72183585978125,195.31732891772526,129.6597179460493,254.80828443354886,1.6707387050854496,0.8304414712147277,1.6707387050854496,1.6707387050854496,1.5805443478824086,1.3366108861603567,0.7424017849202416,1.3366108861603567,1.3366108861603567,1.280216648783013,4.212716992404904,1.0,4.212716992404904,4.212716992404904,3.7652807887811335,30,16,12.576323748583253,101.50641950252665,0.45782681857851104,1.3006819974057626,0.35431239705840795,1.027048479075401,1.190210708079782,3.1378091982108103,424.0,432.0,432.0,428.0,427.0,28.0,375.0
continuous_bayesian_candidate_plan/length_0p042m_shift_1p200,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p042m_shift_1p200/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p042m_shift_1p200/bulk_w_projections.vtu,169,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p042m_shift_1p200/permeability_fit_evaluation.csv,75,52.0,2,40,18,0.37155690292455545,0.5462972666672381,290.32015319740555,67.29711299334896,190.78569108344433,125.83389768733466,271.28748359522024,1.6707902126210934,0.8044175687639148,1.6707902126210934,1.6707902126210934,1.6308529092833128,1.3202173200817842,0.7265222331101715,1.3202173200817842,1.3202173200817842,1.2856165671807422,3.8639917595177096,1.0,3.8639917595177096,3.8639917595177096,3.8639917595177096,30,16,12.407663169611048,192.95618438518153,0.4547465075843729,1.7933032109544922,0.37253176244964253,1.402303776191265,1.1051502890893232,3.8639917595177113,425.0,335.0,384.0,373.0,421.0,485.0,449.0
continuous_bayesian_candidate_plan/length_0p019m_shift_0p794,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p019m_shift_0p794/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p019m_shift_0p794/bulk_w_projections.vtu,123,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p019m_shift_0p794/permeability_fit_evaluation.csv,75,52.0,2,48,23,0.29030913922052615,0.445007897606601,290.5652475324809,71.78047715740493,195.45681561120793,129.74298238558526,254.99162517487886,1.6714953218269082,0.8307808951488221,1.6714953218269082,1.6714953218269082,1.5811128656333682,1.3374365770282066,0.7428387960003076,1.3374365770282066,1.3374365770282066,1.2809658960464823,4.217441307096166,1.0,4.217441307096166,4.217441307096166,3.7672883740049663,30,16,12.737789687824833,101.37482747225395,0.4607564376078543,1.2998386276268679,0.35657963064681425,1.0270150226831196,1.1978268279701485,3.1358016129869775,426.0,434.0,433.0,433.0,428.0,27.0,376.0
local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0015_s1_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0015_s1_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0015_s1_r12/bulk_w_projections.vtu,280,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0015_s1_r12/permeability_fit_evaluation.csv,75,52.0,2,43,17,0.31543521850364276,0.5285882572492351,291.2640588689267,70.77918969677884,193.86951854233493,128.92747724312028,263.29801970420107,1.6735040934108159,0.8249661397292598,1.6735040934108159,1.6735040934108159,1.6066589975333636,1.3595838960253905,0.767803468883294,1.3595838960253905,1.3595838960253905,1.3129210784070293,3.739387594561816,1.0,3.739387594561816,3.739387594561816,3.6567417530410538,30,16,12.55425401962827,166.3422311648738,0.45742493044630234,1.66504369895044,0.43113440952414955,1.3135823778817788,0.6453413361218097,3.6567417530410538,427.0,402.0,404.0,404.0,423.0,434.0,424.0
local_anisotropy_sampler_plan/local_anis_residual_sign_l0p003_s1_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p003_s1_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p003_s1_r12/bulk_w_projections.vtu,286,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p003_s1_r12/permeability_fit_evaluation.csv,75,52.0,2,43,17,0.31543521850364276,0.5285882572492351,291.2640588689267,70.77918969677884,193.86951854233493,128.92747724312028,263.29801970420107,1.6735040934108159,0.8249661397292598,1.6735040934108159,1.6735040934108159,1.6066589975333636,1.3595838960253905,0.767803468883294,1.3595838960253905,1.3595838960253905,1.3129210784070293,3.739387594561816,1.0,3.739387594561816,3.739387594561816,3.6567417530410538,30,16,12.55425401962827,166.3422311648738,0.45742493044630234,1.66504369895044,0.43113440952414955,1.3135823778817788,0.6453413361218097,3.6567417530410538,427.0,402.0,404.0,404.0,423.0,434.0,424.0
local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0075_s1_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0075_s1_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0075_s1_r12/bulk_w_projections.vtu,292,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0075_s1_r12/permeability_fit_evaluation.csv,75,52.0,2,43,17,0.31543521850364276,0.5285882572492351,291.2640588689267,70.77918969677884,193.86951854233493,128.92747724312028,263.29801970420107,1.6735040934108159,0.8249661397292598,1.6735040934108159,1.6735040934108159,1.6066589975333636,1.3595838960253905,0.767803468883294,1.3595838960253905,1.3595838960253905,1.3129210784070293,3.739387594561816,1.0,3.739387594561816,3.739387594561816,3.6567417530410538,30,16,12.55425401962827,166.3422311648738,0.45742493044630234,1.66504369895044,0.43113440952414955,1.3135823778817788,0.6453413361218097,3.6567417530410538,427.0,402.0,404.0,404.0,423.0,434.0,424.0
local_anisotropy_sampler_plan/local_anis_residual_sign_l0p015_s1_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p015_s1_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p015_s1_r12/bulk_w_projections.vtu,298,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p015_s1_r12/permeability_fit_evaluation.csv,75,52.0,2,43,17,0.31543521850364276,0.5285882572492351,291.2640588689267,70.77918969677884,193.86951854233493,128.92747724312028,263.29801970420107,1.6735040934108159,0.8249661397292598,1.6735040934108159,1.6735040934108159,1.6066589975333636,1.3595838960253905,0.767803468883294,1.3595838960253905,1.3595838960253905,1.3129210784070293,3.739387594561816,1.0,3.739387594561816,3.739387594561816,3.6567417530410538,30,16,12.55425401962827,166.3422311648738,0.45742493044630234,1.66504369895044,0.43113440952414955,1.3135823778817788,0.6453413361218097,3.6567417530410538,427.0,402.0,404.0,404.0,423.0,434.0,424.0
adaptive_combined_001_length_0p050m,adaptive_combined_001_length_0p050m,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/adaptive_combined_001_length_0p050m/bulk_w_projections.vtu,inversion_workflow/runs/adaptive_combined_001_length_0p050m/bulk_w_projections.vtu,2,cached_csv,inversion_workflow/runs/adaptive_combined_001_length_0p050m/permeability_fit_evaluation.csv,75,52.0,2,44,21,0.29382849751096923,0.4978887843818892,291.2907414698871,75.82077783108238,198.26964302247657,132.87343317139462,261.1657317963327,1.6735807462245524,0.853841871006268,1.6735807462245524,1.6735807462245524,1.600140103536074,1.3720495755348472,0.7833531082685294,1.3720495755348472,1.3720495755348472,1.3228536006003666,3.8810442971933714,1.0,3.8810442971933714,3.8810442971933714,3.5269338165125994,30,16,16.410096971843146,151.89121360878073,0.5229738198011309,1.5910751794975033,0.3566995707394556,1.2999237666082004,1.3626777767384528,3.3761561704793444,431.0,482.0,449.0,455.0,446.0,398.0,409.0
candidate_smooth_0p050m_driver,candidate_smooth_0p050m_driver,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/candidate_smooth_0p050m_driver/bulk_w_projections.vtu,inversion_workflow/runs/candidate_smooth_0p050m_driver/bulk_w_projections.vtu,48,cached_csv,inversion_workflow/runs/candidate_smooth_0p050m_driver/permeability_fit_evaluation.csv,75,52.0,2,44,21,0.29382849751096923,0.4978887843818892,291.2907414698871,75.82077783108238,198.26964302247657,132.87343317139462,261.1657317963327,1.6735807462245524,0.853841871006268,1.6735807462245524,1.6735807462245524,1.600140103536074,1.3720495755348472,0.7833531082685294,1.3720495755348472,1.3720495755348472,1.3228536006003666,3.8810442971933714,1.0,3.8810442971933714,3.8810442971933714,3.5269338165125994,30,16,16.410096971843146,151.89121360878073,0.5229738198011309,1.5910751794975033,0.3566995707394556,1.2999237666082004,1.3626777767384528,3.3761561704793444,431.0,482.0,449.0,455.0,446.0,398.0,409.0
inversion_search_002_length_0p050m,inversion_search_002_length_0p050m,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/inversion_search_002_length_0p050m/bulk_w_projections.vtu,inversion_workflow/runs/inversion_search_002_length_0p050m/bulk_w_projections.vtu,218,cached_csv,inversion_workflow/runs/inversion_search_002_length_0p050m/permeability_fit_evaluation.csv,75,52.0,2,44,21,0.29382849751096923,0.4978887843818892,291.2907414698871,75.82077783108238,198.26964302247657,132.87343317139462,261.1657317963327,1.6735807462245524,0.853841871006268,1.6735807462245524,1.6735807462245524,1.600140103536074,1.3720495755348472,0.7833531082685294,1.3720495755348472,1.3720495755348472,1.3228536006003666,3.8810442971933714,1.0,3.8810442971933714,3.8810442971933714,3.5269338165125994,30,16,16.410096971843146,151.89121360878073,0.5229738198011309,1.5910751794975033,0.3566995707394556,1.2999237666082004,1.3626777767384528,3.3761561704793444,431.0,482.0,449.0,455.0,446.0,398.0,409.0
smooth_permeability_candidate_search/length_0p050m,smooth_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/smooth_permeability_candidate_search/length_0p050m/bulk_w_projections.vtu,inversion_workflow/runs/smooth_permeability_candidate_search/length_0p050m/bulk_w_projections.vtu,485,cached_csv,inversion_workflow/runs/smooth_permeability_candidate_search/length_0p050m/permeability_fit_evaluation.csv,75,52.0,2,44,21,0.29382849751096923,0.4978887843818892,291.2907414698871,75.82077783108238,198.26964302247657,132.87343317139462,261.1657317963327,1.6735807462245524,0.853841871006268,1.6735807462245524,1.6735807462245524,1.600140103536074,1.3720495755348472,0.7833531082685294,1.3720495755348472,1.3720495755348472,1.3228536006003666,3.8810442971933714,1.0,3.8810442971933714,3.8810442971933714,3.5269338165125994,30,16,16.410096971843146,151.89121360878073,0.5229738198011309,1.5910751794975033,0.3566995707394556,1.2999237666082004,1.3626777767384528,3.3761561704793444,431.0,482.0,449.0,455.0,446.0,398.0,409.0
smooth_permeability_fit/length_0p050m,smooth_permeability_fit,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/smooth_permeability_fit/length_0p050m/bulk_w_projections.vtu,inversion_workflow/runs/smooth_permeability_fit/length_0p050m/bulk_w_projections.vtu,500,cached_csv,inversion_workflow/runs/smooth_permeability_fit/length_0p050m/permeability_fit_evaluation.csv,75,52.0,2,44,21,0.29382849751096923,0.4978887843818892,291.2907414698871,75.82077783108238,198.26964302247657,132.87343317139462,261.1657317963327,1.6735807462245524,0.853841871006268,1.6735807462245524,1.6735807462245524,1.600140103536074,1.3720495755348472,0.7833531082685294,1.3720495755348472,1.3720495755348472,1.3228536006003666,3.8810442971933714,1.0,3.8810442971933714,3.8810442971933714,3.5269338165125994,30,16,16.410096971843146,151.89121360878073,0.5229738198011309,1.5910751794975033,0.3566995707394556,1.2999237666082004,1.3626777767384528,3.3761561704793444,431.0,482.0,449.0,455.0,446.0,398.0,409.0
continuous_bayesian_candidate_plan/length_0p051m_shift_1p086,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p051m_shift_1p086/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p051m_shift_1p086/bulk_w_projections.vtu,176,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p051m_shift_1p086/permeability_fit_evaluation.csv,75,52.0,2,43,17,0.3198452531443505,0.5235667164437623,291.30998668628854,72.94641762336964,195.60285862264104,130.23404105422307,265.1089412384386,1.6736360310089038,0.8375009622461156,1.6736360310089038,1.6736360310089038,1.6121747011547836,1.35414607319551,0.7644516453143978,1.35414607319551,1.35414607319551,1.3097280662971544,3.6194644250116585,1.0,3.6194644250116585,3.6194644250116585,3.4965032784086354,30,16,15.727718124150304,170.29060753889374,0.5119849952903943,1.6846889304304506,0.37382154517071686,1.3512129353202496,1.1721129427952093,3.4965032784086354,436.0,458.0,435.0,440.0,445.0,447.0,433.0
continuous_bayesian_candidate_plan/length_0p028m_shift_0p800,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p028m_shift_0p800/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p028m_shift_0p800/bulk_w_projections.vtu,142,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p028m_shift_0p800/permeability_fit_evaluation.csv,75,52.0,2,51,21,0.290017953702568,0.4419621551917366,291.4790645865215,72.35455015259656,196.8483749770547,130.7928141394171,255.53729990837775,1.6741216542808164,0.8340964143253174,1.6741216542808164,1.6741216542808164,1.5828037295130961,1.3488751471776248,0.7503471432138836,1.3488751471776248,1.3488751471776248,1.2922019589068516,4.239207748987049,1.0,4.239207748987049,4.239207748987049,3.757534874775498,30,16,13.87310556219641,104.24849389050682,0.48085177137721646,1.3181331109471128,0.36666927244953135,1.054937504514421,1.2312594780313741,3.145555112216446,437.0,449.0,444.0,445.0,433.0,39.0,379.0
continuous_bayesian_candidate_plan/length_0p008m_shift_0p787,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p008m_shift_0p787/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p008m_shift_0p787/bulk_w_projections.vtu,65,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p008m_shift_0p787/permeability_fit_evaluation.csv,75,52.0,2,48,23,0.28924479065857056,0.44383907717305243,291.97061766397525,72.0975492752725,196.1974746362352,130.1803739018948,255.97819431415232,1.6755326870074876,0.8326137556564805,1.6755326870074876,1.6755326870074876,1.5841685959312621,1.3420641845226853,0.7454299279795957,1.3420641845226853,1.3420641845226853,1.2851988899989557,4.242194205232888,1.0,4.242194205232888,4.242194205232888,3.777807053600601,30,16,13.600620210923731,100.70218998748445,0.47610608430831414,1.2955191365335907,0.3684587296767177,1.0268397289687352,1.2377312484338798,3.125282933391343,438.0,442.0,440.0,438.0,430.0,25.0,383.0
continuous_bayesian_candidate_plan/length_0p017m_shift_1p219,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p017m_shift_1p219/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p017m_shift_1p219/bulk_w_projections.vtu,113,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p017m_shift_1p219/permeability_fit_evaluation.csv,75,52.0,2,48,16,0.36215663937930304,0.5384793838478655,292.03311815490576,71.92195766458768,195.92347724095305,129.96709491103607,277.62121577290895,1.6757120132915078,0.8315992335472778,1.6757120132915078,1.6757120132915078,1.649780780959882,1.341367410421669,0.7452062586122199,1.341367410421669,1.341367410421669,1.3150336286081112,4.264457194639492,1.0,4.264457194639492,4.264457194639492,4.264457194639492,30,16,13.78038921327366,197.33614489652473,0.4792422702084625,1.8135423205085157,0.3748682851733106,1.4035700823656625,1.1453831224111735,4.2644571946394905,439.0,436.0,437.0,436.0,431.0,488.0,468.0
continuous_bayesian_candidate_plan/length_0p007m_shift_1p220,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p007m_shift_1p220/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p007m_shift_1p220/bulk_w_projections.vtu,62,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p007m_shift_1p220/permeability_fit_evaluation.csv,75,52.0,2,48,16,0.36240860685714077,0.5387478195831388,292.15209146164733,71.92928023495227,195.97440254673407,129.99513840209033,277.769862733965,1.6760533182428186,0.8316415661610769,1.6760533182428186,1.6760533182428186,1.6502223936100873,1.3417219979339037,0.7453512175887987,1.3417219979339037,1.3417219979339037,1.3154493837502406,4.267222156251904,1.0,4.267222156251904,4.267222156251904,4.267222156251904,30,16,13.858617564235155,197.57965771222544,0.4806006235991785,1.8146609311945185,0.3760466298781759,1.4047061348537733,1.1453831224111735,4.267222156251904,440.0,437.0,438.0,437.0,432.0,489.0,470.0
continuous_bayesian_candidate_plan/length_0p007m_shift_1p226,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p007m_shift_1p226/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p007m_shift_1p226/bulk_w_projections.vtu,63,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p007m_shift_1p226/permeability_fit_evaluation.csv,75,52.0,2,48,16,0.3642886189320357,0.5407452543919784,293.0604636908648,71.98682266457693,196.35997207079174,130.20683380703628,278.90049199857935,1.6786569256255501,0.8319741505355762,1.6786569256255501,1.6786569256255501,1.6535775001510151,1.3443895900069647,0.7464417563232397,1.3443895900069647,1.3443895900069647,1.3185771451158068,4.288023198096584,1.0,4.288023198096584,4.288023198096584,4.288023198096584,30,16,14.455898277843092,199.42038753987612,0.4908478766013474,1.8230943819957874,0.38491141751331787,1.4132527545380598,1.1453831224111735,4.2880231980965835,441.0,438.0,441.0,439.0,435.0,491.0,476.0
